"minpct","logfc","species","cluster","n_genes","genes"
0.15,0.4,"TrH2","TrH2_meiotic",35,"OG0000165;OG0002183;OG0000072;OG0001788;OG0000658;OG0000133;OG0002965;OG0001081;OG0000371;OG0001488;OG0000056;OG0000296;OG0005780;OG0001559;OG0000237;OG0000785;OG0005716;OG0000078;OG0000700;OG0000198;OG0000967;OG0007467;OG0000387;OG0000713;OG0000716;OG0000381;OG0000128;OG0001162;OG0002393;OG0006693;OG0007346;OG0001379;OG0003068;OG0000191;OG0000125"
0.15,0.4,"HoH13","HoH13_lipophil",174,"OG0006047;OG0000657;OG0004493;OG0006606;OG0004606;OG0003651;OG0005819;OG0003436;OG0002112;OG0003151;OG0000599;OG0001178;OG0005167;OG0005809;OG0004231;OG0005883;OG0000056;OG0000568;OG0000645;OG0005810;OG0004235;OG0005963;OG0000540;OG0008429;OG0002098;OG0004136;OG0006531;OG0000464;OG0005554;OG0003726;OG0000455;OG0004008;OG0006697;OG0004389;OG0007820;OG0003538;OG0004299;OG0004628;OG0000054;OG0005925;OG0001446;OG0004890;OG0001554;OG0007121;OG0005334;OG0002673;OG0004924;OG0000330;OG0006385;OG0001818;OG0005181;OG0006286;OG0000139;OG0007374;OG0005305;OG0001695;OG0001156;OG0001566;OG0002110;OG0005678;OG0005729;OG0001284;OG0006423;OG0001620;OG0003814;OG0004737;OG0002695;OG0003171;OG0005257;OG0002268;OG0006280;OG0000579;OG0003520;OG0003276;OG0004217;OG0007075;OG0000480;OG0004209;OG0005388;OG0000035;OG0002852;OG0004041;OG0006009;OG0002430;OG0002193;OG0001522;OG0000027;OG0003437;OG0005106;OG0004243;OG0003939;OG0006758;OG0004118;OG0008426;OG0000238;OG0006625;OG0001383;OG0004066;OG0006520;OG0001528;OG0003852;OG0006686;OG0003051;OG0001481;OG0005016;OG0006497;OG0005559;OG0003439;OG0005588;OG0005403;OG0001239;OG0005316;OG0001813;OG0003989;OG0007018;OG0004705;OG0000447;OG0004693;OG0004985;OG0005504;OG0007144;OG0003362;OG0001462;OG0003279;OG0000260;OG0003374;OG0003461;OG0005849;OG0001732;OG0006542;OG0003815;OG0005136;OG0004633;OG0004984;OG0005736;OG0001228;OG0007601;OG0000368;OG0000574;OG0003840;OG0003164;OG0000585;OG0003910;OG0005955;OG0000118;OG0001309;OG0001134;OG0003524;OG0005596;OG0004425;OG0002863;OG0003895;OG0003491;OG0002071;OG0005347;OG0004291;OG0006007;OG0005905;OG0003979;OG0002234;OG0005590;OG0005916;OG0004594;OG0000558;OG0003389;OG0005254;OG0002077;OG0004561;OG0005750;OG0004377;OG0006693;OG0004236;OG0000126;OG0000667"
0.15,0.4,"HoH13","HoH13_trans",13,"OG0002930;OG0006047;OG0002112;OG0001933;OG0001178;OG0000464;OG0003840;OG0003726;OG0002745;OG0000319;OG0000260;OG0001156;OG0004209"
0.15,0.4,"HoH13","HoH13_unknown_1",20,"OG0000464;OG0000419;OG0001248;OG0006047;OG0002183;OG0006580;OG0001268;OG0000540;OG0003809;OG0000785;OG0002112;OG0003538;OG0000539;OG0004705;OG0003019;OG0003847;OG0000558;OG0003852;OG0001622;OG0001933"
0.15,0.4,"HoH13","HoH13_fibre",160,"OG0001958;OG0001830;OG0000809;OG0000418;OG0006385;OG0001956;OG0000011;OG0000430;OG0001683;OG0001732;OG0003979;OG0005537;OG0002261;OG0000132;OG0000000;OG0004909;OG0004529;OG0004018;OG0005810;OG0000579;OG0004922;OG0003665;OG0000252;OG0004705;OG0000540;OG0001239;OG0000643;OG0002989;OG0004924;OG0001286;OG0005465;OG0000425;OG0003276;OG0005142;OG0000126;OG0000447;OG0003528;OG0007813;OG0002077;OG0004117;OG0001248;OG0005990;OG0001351;OG0000528;OG0007615;OG0000127;OG0000232;OG0002193;OG0006693;OG0000118;OG0006758;OG0004857;OG0006280;OG0005316;OG0003615;OG0004628;OG0006611;OG0004136;OG0000558;OG0003362;OG0004890;OG0005614;OG0002112;OG0005346;OG0002875;OG0006793;OG0004914;OG0005334;OG0005236;OG0003524;OG0003439;OG0003354;OG0003389;OG0004842;OG0004984;OG0005590;OG0002183;OG0005750;OG0000507;OG0000238;OG0000667;OG0005964;OG0001213;OG0005963;OG0005678;OG0005383;OG0007467;OG0000024;OG0001175;OG0004209;OG0000480;OG0005559;OG0003386;OG0003058;OG0009416;OG0001818;OG0003852;OG0003538;OG0003153;OG0004882;OG0005916;OG0002110;OG0002597;OG0006715;OG0005873;OG0002936;OG0003051;OG0004235;OG0007121;OG0005144;OG0001566;OG0005809;OG0000585;OG0003279;OG0000713;OG0003910;OG0005588;OG0006009;OG0005849;OG0005697;OG0001620;OG0001134;OG0006423;OG0005181;OG0001695;OG0003437;OG0002425;OG0005686;OG0003491;OG0000908;OG0001154;OG0005736;OG0007077;OG0004581;OG0004008;OG0002194;OG0004118;OG0003495;OG0007676;OG0008933;OG0006745;OG0001528;OG0004389;OG0001383;OG0004236;OG0008426;OG0000369;OG0004985;OG0001649;OG0000455;OG0005106;OG0000237;OG0005667;OG0003989;OG0001100;OG0004693;OG0006458;OG0001740;OG0005729;OG0004725"
0.15,0.4,"HoH13","HoH13_gland",35,"OG0005400;OG0000644;OG0007374;OG0001510;OG0000507;OG0000929;OG0003279;OG0003520;OG0005175;OG0000135;OG0003164;OG0000480;OG0004264;OG0004842;OG0000564;OG0006665;OG0005588;OG0003814;OG0002193;OG0000238;OG0006007;OG0000919;OG0003491;OG0004236;OG0002116;OG0006531;OG0002989;OG0007140;OG0005538;OG0003051;OG0002701;OG0000585;OG0001156;OG0003276;OG0000308"
0.15,0.4,"HoH13","HoH13_epithelia_gland_like",60,"OG0005400;OG0000285;OG0000069;OG0001312;OG0007374;OG0000247;OG0000135;OG0000507;OG0002902;OG0001933;OG0003520;OG0000191;OG0007140;OG0000252;OG0004227;OG0003847;OG0002491;OG0000246;OG0000929;OG0000480;OG0000919;OG0003026;OG0001109;OG0000775;OG0000811;OG0005175;OG0007701;OG0000385;OG0001433;OG0001683;OG0005538;OG0000371;OG0005856;OG0005127;OG0001228;OG0005613;OG0000644;OG0001462;OG0007864;OG0000564;OG0007880;OG0004305;OG0003852;OG0007635;OG0004622;OG0002231;OG0001213;OG0002071;OG0004705;OG0004561;OG0004264;OG0001222;OG0002701;OG0003814;OG0002218;OG0002989;OG0004231;OG0003153;OG0004882;OG0000238"
0.15,0.4,"HoH13","HoH13_epithelia",15,"OG0000232;OG0000986;OG0000569;OG0000195;OG0000166;OG0000035;OG0000125;OG0001312;OG0000355;OG0001433;OG0000319;OG0005190;OG0003461;OG0001077;OG0000499"
0.15,0.4,"HoH13","HoH13_peptidergic",30,"OG0000165;OG0001788;OG0000371;OG0000133;OG0000072;OG0002183;OG0005780;OG0000785;OG0000700;OG0002965;OG0005716;OG0003019;OG0007346;OG0000128;OG0000132;OG0000967;OG0000198;OG0001379;OG0003774;OG0006542;OG0000118;OG0000054;OG0001554;OG0001284;OG0006611;OG0000770;OG0000589;OG0001418;OG0001310;OG0002491"
0.15,0.4,"ClH23","ClH23_lipophil",166,"OG0006047;OG0000657;OG0000166;OG0004493;OG0005819;OG0003436;OG0006606;OG0000464;OG0003651;OG0004606;OG0003151;OG0000645;OG0000599;OG0005810;OG0005883;OG0008162;OG0003726;OG0006531;OG0004008;OG0001178;OG0005809;OG0005167;OG0008429;OG0006349;OG0005986;OG0006697;OG0000568;OG0005963;OG0001446;OG0003814;OG0002098;OG0007820;OG0002112;OG0004231;OG0000027;OG0004890;OG0003538;OG0000238;OG0004235;OG0005678;OG0001248;OG0003852;OG0000455;OG0007121;OG0006385;OG0006497;OG0001818;OG0002110;OG0004389;OG0006280;OG0001695;OG0004705;OG0000139;OG0008426;OG0001956;OG0003939;OG0004041;OG0004924;OG0000540;OG0000330;OG0002673;OG0004628;OG0003276;OG0006758;OG0001732;OG0005257;OG0005559;OG0001566;OG0000447;OG0000480;OG0004516;OG0001156;OG0005729;OG0002226;OG0007075;OG0000035;OG0004136;OG0007077;OG0000260;OG0004737;OG0006546;OG0005334;OG0002695;OG0005585;OG0005554;OG0001284;OG0000419;OG0004066;OG0003362;OG0007662;OG0005388;OG0002193;OG0004953;OG0005925;OG0003171;OG0004693;OG0005667;OG0005312;OG0005403;OG0004985;OG0004209;OG0007301;OG0003164;OG0003835;OG0006745;OG0006286;OG0005588;OG0000128;OG0005106;OG0003247;OG0005504;OG0007247;OG0005016;OG0004243;OG0001268;OG0005873;OG0004818;OG0006520;OG0006693;OG0001510;OG0003437;OG0004914;OG0004659;OG0000585;OG0006293;OG0001522;OG0001740;OG0003051;OG0004714;OG0004633;OG0005916;OG0002268;OG0005316;OG0003524;OG0007018;OG0006423;OG0005181;OG0000472;OG0001620;OG0003943;OG0003374;OG0005305;OG0001645;OG0004118;OG0003910;OG0001383;OG0006584;OG0006007;OG0006625;OG0006974;OG0005465;OG0007236;OG0003439;OG0005799;OG0001378;OG0003347;OG0003389;OG0007248;OG0011807;OG0005144;OG0007417;OG0005357;OG0005736;OG0002071;OG0003788;OG0000000"
0.15,0.4,"ClH23","ClH23_trans",65,"OG0006047;OG0000464;OG0000166;OG0005167;OG0001732;OG0001178;OG0000599;OG0001956;OG0000540;OG0006606;OG0004606;OG0004493;OG0002193;OG0000568;OG0003726;OG0001958;OG0000809;OG0003651;OG0001830;OG0001566;OG0003436;OG0006531;OG0005810;OG0000027;OG0005883;OG0004235;OG0000455;OG0005819;OG0000024;OG0001156;OG0007820;OG0000139;OG0006349;OG0004914;OG0004231;OG0002110;OG0003151;OG0004705;OG0000447;OG0001286;OG0001818;OG0003665;OG0007075;OG0006286;OG0004136;OG0004890;OG0003814;OG0005986;OG0000418;OG0002071;OG0006385;OG0004389;OG0005588;OG0005236;OG0008426;OG0005554;OG0005257;OG0000011;OG0004953;OG0005357;OG0005305;OG0004048;OG0004066;OG0000278;OG0001383"
0.15,0.4,"ClH23","ClH23_unknown_1",18,"OG0001248;OG0000419;OG0002183;OG0000464;OG0001262;OG0000785;OG0000967;OG0003019;OG0006047;OG0001933;OG0005883;OG0005780;OG0005403;OG0006349;OG0007140;OG0000371;OG0001554;OG0002116"
0.15,0.4,"ClH23","ClH23_fibre",100,"OG0000430;OG0001958;OG0000809;OG0001830;OG0000024;OG0003313;OG0000418;OG0000643;OG0003528;OG0003665;OG0002597;OG0000000;OG0001213;OG0006385;OG0001956;OG0000784;OG0000252;OG0009134;OG0001286;OG0001683;OG0001566;OG0000579;OG0003524;OG0001248;OG0003058;OG0005827;OG0003347;OG0006348;OG0000528;OG0000127;OG0002261;OG0003615;OG0005465;OG0003538;OG0001462;OG0005810;OG0000011;OG0004018;OG0000908;OG0005614;OG0004529;OG0001310;OG0000118;OG0001351;OG0002989;OG0001046;OG0005316;OG0002112;OG0004842;OG0001620;OG0000238;OG0000855;OG0004924;OG0004008;OG0001383;OG0004359;OG0005537;OG0005916;OG0004217;OG0004235;OG0001154;OG0002193;OG0006280;OG0003164;OG0004914;OG0000540;OG0004922;OG0003362;OG0000126;OG0002967;OG0000132;OG0006520;OG0004628;OG0004231;OG0001818;OG0004705;OG0004714;OG0004118;OG0002746;OG0005873;OG0004085;OG0006693;OG0004647;OG0000447;OG0005471;OG0004890;OG0000568;OG0000237;OG0001669;OG0005588;OG0000128;OG0007236;OG0006758;OG0003276;OG0007263;OG0001554;OG0004209;OG0002077;OG0000455;OG0002071"
0.15,0.4,"ClH23","ClH23_gland",73,"OG0005400;OG0003279;OG0001312;OG0002313;OG0000247;OG0000644;OG0000069;OG0006665;OG0000135;OG0000480;OG0004842;OG0000507;OG0005763;OG0004628;OG0001732;OG0005175;OG0001528;OG0006007;OG0003520;OG0000564;OG0001077;OG0003895;OG0005964;OG0003628;OG0005614;OG0005211;OG0003026;OG0003267;OG0000195;OG0007746;OG0003491;OG0005516;OG0000596;OG0005856;OG0004823;OG0001109;OG0004910;OG0005588;OG0005538;OG0000919;OG0002248;OG0005357;OG0001378;OG0004236;OG0001177;OG0000125;OG0004264;OG0002902;OG0001156;OG0004675;OG0005127;OG0005988;OG0004882;OG0004331;OG0002218;OG0006660;OG0007864;OG0000585;OG0005711;OG0002989;OG0002193;OG0006793;OG0005471;OG0007417;OG0007140;OG0001642;OG0002071;OG0000569;OG0000996;OG0004018;OG0000975;OG0000209;OG0000355"
0.15,0.4,"ClH23","ClH23_epithelia_gland_like",31,"OG0000247;OG0005400;OG0003847;OG0001312;OG0003520;OG0006665;OG0000069;OG0000285;OG0001338;OG0000596;OG0007701;OG0001177;OG0005538;OG0004331;OG0001528;OG0000738;OG0000385;OG0003380;OG0002313;OG0003895;OG0001433;OG0006660;OG0003279;OG0000644;OG0005856;OG0000135;OG0005975;OG0000564;OG0000191;OG0004913;OG0000381"
0.15,0.4,"ClH23","ClH23_epithelia",25,"OG0001139;OG0003249;OG0000441;OG0000648;OG0007346;OG0001933;OG0008432;OG0003292;OG0000385;OG0000232;OG0001580;OG0003068;OG0000785;OG0000507;OG0005175;OG0000447;OG0002745;OG0000125;OG0000811;OG0003248;OG0005849;OG0005955;OG0002430;OG0001077;OG0000330"
0.15,0.4,"ClH23","ClH23_peptidergic",41,"OG0000165;OG0000072;OG0002183;OG0001788;OG0000133;OG0001488;OG0000967;OG0000371;OG0003019;OG0005780;OG0000700;OG0000132;OG0001284;OG0000056;OG0000785;OG0000198;OG0000855;OG0003774;OG0000332;OG0001481;OG0000203;OG0001379;OG0000246;OG0001162;OG0000078;OG0000020;OG0001526;OG0002965;OG0007346;OG0000336;OG0005476;OG0000237;OG0000572;OG0000381;OG0003313;OG0001620;OG0000135;OG0000225;OG0000564;OG0001309;OG0004857"
0.15,0.4,"Spla","Spla_Archeocytes and relatives",329,"OG0003491;OG0006293;OG0005988;OG0005357;OG0004136;OG0005763;OG0002110;OG0001156;OG0006458;OG0004890;OG0004924;OG0003437;OG0005729;OG0004984;OG0003267;OG0004407;OG0006423;OG0005572;OG0005588;OG0005447;OG0006007;OG0006344;OG0004118;OG0005181;OG0005458;OG0006286;OG0007417;OG0006271;OG0004066;OG0006745;OG0001782;OG0004374;OG0005876;OG0006518;OG0005905;OG0007301;OG0005964;OG0002071;OG0003989;OG0005775;OG0006824;OG0004236;OG0005016;OG0006348;OG0002993;OG0005675;OG0004041;OG0005190;OG0002898;OG0003444;OG0005597;OG0004336;OG0006561;OG0005106;OG0005709;OG0005466;OG0003276;OG0001649;OG0004246;OG0005711;OG0004914;OG0004865;OG0004228;OG0006974;OG0002218;OG0007821;OG0005279;OG0001693;OG0005855;OG0004823;OG0005156;OG0004389;OG0005590;OG0004229;OG0004930;OG0005916;OG0005703;OG0004447;OG0004968;OG0003695;OG0005883;OG0003814;OG0005543;OG0005277;OG0006284;OG0002875;OG0003046;OG0001481;OG0005678;OG0001683;OG0005856;OG0001360;OG0000809;OG0001100;OG0000232;OG0000667;OG0000579;OG0001109;OG0003847;OG0003628;OG0001528;OG0002476;OG0005388;OG0007662;OG0005335;OG0002622;OG0002077;OG0004953;OG0004740;OG0005384;OG0006694;OG0005212;OG0004139;OG0003891;OG0005238;OG0001077;OG0005136;OG0005849;OG0001695;OG0001063;OG0006508;OG0005925;OG0007018;OG0001647;OG0005504;OG0003279;OG0004972;OG0002268;OG0005144;OG0005233;OG0005565;OG0003251;OG0004659;OG0002410;OG0007293;OG0011010;OG0009226;OG0005196;OG0006520;OG0004516;OG0003637;OG0000975;OG0003473;OG0005476;OG0004985;OG0008597;OG0005231;OG0007098;OG0004721;OG0005305;OG0005172;OG0005312;OG0003320;OG0006356;OG0002234;OG0004913;OG0005361;OG0000191;OG0005613;OG0005362;OG0004449;OG0001956;OG0002424;OG0005138;OG0006497;OG0003774;OG0003809;OG0003879;OG0002116;OG0005462;OG0004923;OG0003504;OG0005124;OG0002193;OG0005430;OG0005366;OG0001418;OG0006827;OG0003614;OG0005365;OG0005825;OG0004877;OG0005127;OG0005220;OG0004963;OG0000919;OG0007176;OG0001265;OG0001818;OG0003153;OG0005596;OG0005401;OG0001134;OG0005135;OG0000770;OG0005411;OG0004693;OG0007836;OG0005221;OG0006715;OG0005204;OG0002098;OG0004254;OG0002921;OG0000541;OG0004299;OG0005171;OG0000621;OG0007144;OG0005990;OG0006340;OG0003039;OG0004327;OG0005868;OG0001278;OG0003665;OG0005885;OG0001213;OG0003815;OG0004273;OG0006450;OG0006611;OG0003355;OG0004944;OG0003857;OG0005670;OG0000387;OG0000198;OG0002673;OG0004910;OG0006738;OG0005810;OG0006758;OG0006726;OG0000471;OG0001809;OG0004396;OG0004439;OG0006723;OG0006686;OG0003732;OG0007096;OG0005865;OG0000135;OG0004950;OG0000631;OG0001777;OG0005829;OG0004018;OG0003661;OG0005972;OG0006626;OG0000380;OG0002701;OG0003449;OG0004038;OG0005225;OG0004328;OG0006666;OG0002416;OG0005697;OG0000821;OG0007236;OG0003943;OG0005805;OG0006665;OG0008164;OG0007411;OG0004306;OG0004859;OG0005600;OG0004264;OG0004804;OG0006622;OG0005439;OG0003452;OG0002976;OG0000585;OG0001622;OG0001433;OG0002182;OG0004622;OG0003915;OG0001645;OG0004744;OG0000986;OG0001423;OG0003860;OG0005574;OG0003978;OG0000298;OG0004008;OG0004260;OG0003538;OG0005667;OG0005332;OG0002202;OG0000381;OG0003895;OG0001628;OG0005612;OG0003031;OG0005833;OG0000595;OG0001913;OG0001355;OG0005838;OG0004880;OG0005236;OG0003651;OG0002194;OG0000551;OG0003768;OG0003834;OG0004425;OG0003164;OG0003374;OG0002231;OG0005595;OG0006975;OG0003649;OG0005666;OG0004639;OG0001071;OG0003201;OG0001419;OG0002759;OG0005300;OG0000237"
0.15,0.4,"Spla","Spla_transitional",104,"OG0001933;OG0006065;OG0001213;OG0002852;OG0000285;OG0008498;OG0003603;OG0002393;OG0007140;OG0000929;OG0003788;OG0002902;OG0004529;OG0006102;OG0005538;OG0001228;OG0000330;OG0004227;OG0001617;OG0003665;OG0003151;OG0005695;OG0004913;OG0005471;OG0000480;OG0004243;OG0002491;OG0004328;OG0004922;OG0005852;OG0000861;OG0004579;OG0006710;OG0002121;OG0002060;OG0004918;OG0003495;OG0004231;OG0000247;OG0004634;OG0005347;OG0005613;OG0002665;OG0008740;OG0003380;OG0001116;OG0006660;OG0004216;OG0003549;OG0001162;OG0005786;OG0002021;OG0002087;OG0004069;OG0006359;OG0006602;OG0004845;OG0004264;OG0006200;OG0004331;OG0007265;OG0005403;OG0004622;OG0000645;OG0004635;OG0007820;OG0005236;OG0005892;OG0000991;OG0005923;OG0005975;OG0006762;OG0006354;OG0004367;OG0005792;OG0004504;OG0003452;OG0002597;OG0004857;OG0002480;OG0000528;OG0003073;OG0001088;OG0004810;OG0001423;OG0002340;OG0003032;OG0002432;OG0001309;OG0003375;OG0003507;OG0000569;OG0009613;OG0004744;OG0003938;OG0000069;OG0004804;OG0003860;OG0003750;OG0008164;OG0000595;OG0006614;OG0003724;OG0005158"
0.15,0.4,"Spla","Spla_Peptidocytes",98,"OG0006894;OG0001462;OG0000811;OG0000319;OG0000000;OG0000054;OG0000132;OG0000700;OG0015469;OG0000921;OG0001580;OG0005819;OG0000371;OG0001554;OG0001732;OG0000166;OG0000260;OG0003068;OG0003356;OG0001485;OG0002226;OG0000128;OG0000027;OG0003313;OG0002122;OG0000564;OG0004455;OG0000775;OG0000024;OG0004882;OG0003436;OG0003528;OG0000713;OG0002430;OG0004725;OG0000538;OG0000507;OG0002936;OG0003051;OG0000430;OG0001512;OG0000558;OG0000035;OG0001830;OG0006656;OG0005780;OG0007820;OG0005175;OG0002897;OG0004377;OG0007728;OG0002597;OG0001902;OG0007314;OG0000011;OG0003295;OG0001284;OG0003098;OG0000499;OG0000252;OG0002721;OG0000195;OG0003191;OG0000419;OG0001832;OG0001566;OG0005471;OG0004603;OG0005455;OG0004217;OG0002115;OG0001334;OG0002852;OG0005141;OG0000296;OG0003015;OG0000991;OG0000648;OG0000908;OG0000455;OG0001446;OG0001933;OG0002183;OG0004633;OG0003817;OG0003993;OG0004359;OG0001338;OG0001533;OG0002313;OG0003727;OG0000861;OG0000209;OG0004069;OG0001620;OG0001813;OG0000572;OG0000596"
0.15,0.4,"Spla","Spla_Endymocytes",57,"OG0003356;OG0000132;OG0000029;OG0000441;OG0001554;OG0000118;OG0000260;OG0003313;OG0000000;OG0004909;OG0003549;OG0005537;OG0000139;OG0000072;OG0002226;OG0001239;OG0001310;OG0001303;OG0000775;OG0000128;OG0005819;OG0000574;OG0003658;OG0005340;OG0000011;OG0005731;OG0004705;OG0005142;OG0000703;OG0001286;OG0001895;OG0001351;OG0002205;OG0003852;OG0000713;OG0004633;OG0004569;OG0000973;OG0002745;OG0002897;OG0001338;OG0003015;OG0000296;OG0002112;OG0002115;OG0003727;OG0001178;OG0000639;OG0001566;OG0000558;OG0002721;OG0000594;OG0003295;OG0000056;OG0001446;OG0002183;OG0000419"
0.15,0.4,"Spla","Spla_Amoeboid-Neuroid",23,"OG0004909;OG0005537;OG0001462;OG0001554;OG0000072;OG0001239;OG0000371;OG0000011;OG0000539;OG0000298;OG0000775;OG0006793;OG0003883;OG0000558;OG0001933;OG0003658;OG0002875;OG0003356;OG0003915;OG0001338;OG0000139;OG0000713;OG0003313"
0.15,0.45,"Neve","Neve_ectoderm.pharyngeal",19,"OG0001933;OG0002183;OG0000785;OG0000069;OG0002745;OG0000967;OG0007793;OG0000125;OG0003538;OG0000385;OG0000035;OG0000011;OG0002902;OG0001379;OG0000195;OG0000135;OG0000973;OG0001554;OG0001902"
0.15,0.45,"Neve","Neve_gastrodermis",22,"OG0001303;OG0004260;OG0005883;OG0002786;OG0004018;OG0003313;OG0002967;OG0001683;OG0003528;OG0004739;OG0000599;OG0000035;OG0000381;OG0003870;OG0000027;OG0000585;OG0003847;OG0000471;OG0005810;OG0001818;OG0000126;OG0000020"
0.15,0.45,"Neve","Neve_NPC",60,"OG0004331;OG0000285;OG0000419;OG0002060;OG0002902;OG0000198;OG0000209;OG0000191;OG0000246;OG0005190;OG0000135;OG0003164;OG0005763;OG0006007;OG0005357;OG0003267;OG0001156;OG0012477;OG0001433;OG0004209;OG0003491;OG0003276;OG0001933;OG0004628;OG0005144;OG0005127;OG0000308;OG0001100;OG0003327;OG0000195;OG0000853;OG0003279;OG0001334;OG0006531;OG0000385;OG0005588;OG0005016;OG0001428;OG0005786;OG0000480;OG0001228;OG0001378;OG0000569;OG0000716;OG0004243;OG0000631;OG0005849;OG0000056;OG0001567;OG0002110;OG0001075;OG0000589;OG0000318;OG0000455;OG0003814;OG0003320;OG0004008;OG0000330;OG0000811;OG0000336"
0.15,0.45,"Neve","Neve_retractor muscle",19,"OG0000381;OG0000579;OG0003528;OG0003538;OG0004231;OG0001312;OG0001286;OG0000599;OG0000528;OG0002786;OG0001818;OG0005810;OG0004299;OG0002430;OG0001788;OG0000716;OG0006606;OG0000809;OG0002112"
0.15,0.45,"Neve","Neve_secretory",16,"OG0000658;OG0001077;OG0012573;OG0007467;OG0004922;OG0000225;OG0001620;OG0000648;OG0000078;OG0009277;OG0009416;OG0005614;OG0001510;OG0008212;OG0000387;OG0000054"
0.15,0.45,"Neve","Neve_neuronal",44,"OG0000658;OG0000166;OG0001788;OG0000349;OG0001284;OG0000133;OG0001428;OG0003374;OG0009277;OG0006047;OG0001075;OG0000599;OG0000020;OG0000984;OG0005167;OG0000246;OG0002430;OG0005916;OG0004606;OG0000499;OG0000648;OG0002648;OG0002183;OG0000967;OG0003295;OG0005963;OG0001228;OG0003327;OG0000418;OG0006606;OG0000716;OG0000853;OG0000589;OG0000209;OG0000054;OG0001510;OG0000811;OG0005716;OG0004243;OG0003248;OG0001481;OG0001100;OG0000128;OG0005731"
0.15,0.45,"Neve","Neve_ectoderm.epidermis",15,"OG0000247;OG0000464;OG0006646;OG0001239;OG0003313;OG0002673;OG0001528;OG0002745;OG0000540;OG0003320;OG0000558;OG0008212;OG0001462;OG0005403;OG0000368"
0.15,0.45,"Neve","Neve_gland.mucous",23,"OG0000298;OG0001620;OG0000658;OG0009416;OG0000967;OG0000419;OG0000579;OG0008212;OG0011015;OG0002185;OG0001510;OG0004922;OG0000054;OG0000260;OG0009386;OG0005716;OG0005972;OG0004739;OG0004606;OG0005403;OG0002112;OG0005334;OG0000128"
0.15,0.45,"Neve","Neve_ectoderm.embryonic",5,"OG0000150;OG0008212;OG0000128;OG0001554;OG0000247"
0.15,0.45,"Neve","Neve_cnidocyte",50,"OG0015470;OG0001213;OG0001958;OG0000024;OG0001088;OG0006450;OG0000118;OG0002597;OG0005167;OG0000648;OG0001284;OG0006234;OG0005516;OG0004922;OG0005614;OG0003279;OG0000471;OG0005592;OG0005383;OG0004509;OG0009386;OG0006606;OG0001077;OG0006047;OG0005136;OG0002185;OG0012573;OG0003524;OG0000165;OG0005316;OG0007467;OG0005731;OG0004857;OG0005963;OG0004606;OG0001378;OG0002200;OG0002513;OG0005257;OG0001620;OG0003362;OG0003520;OG0001995;OG0005916;OG0000540;OG0004243;OG0005972;OG0000480;OG0004628;OG0000020"
0.15,0.45,"Neve","Neve_mesendoderm.embryonic",20,"OG0007582;OG0002786;OG0001351;OG0003313;OG0000000;OG0000599;OG0001262;OG0003528;OG0000738;OG0000150;OG0000336;OG0000425;OG0004909;OG0000237;OG0004737;OG0002053;OG0000011;OG0006584;OG0001683;OG0015705"
0.15,0.45,"Neve","Neve_cnidocyte.mature",12,"OG0000029;OG0002021;OG0000118;OG0000419;OG0002112;OG0000024;OG0000658;OG0007467;OG0003327;OG0001310;OG0000589;OG0002416"
0.15,0.45,"Clhe","Clhe_Nematocyte",34,"OG0003019;OG0002021;OG0000811;OG0007582;OG0009277;OG0002217;OG0001554;OG0000078;OG0003026;OG0000260;OG0001228;OG0000564;OG0006332;OG0005916;OG0000371;OG0000252;OG0002226;OG0000011;OG0000595;OG0000195;OG0000225;OG0002745;OG0001213;OG0006606;OG0004297;OG0001310;OG0000024;OG0002622;OG0006385;OG0000853;OG0000054;OG0004909;OG0004633;OG0005316"
0.15,0.45,"Clhe","Clhe_Epidermal/Muscle",12,"OG0003852;OG0002112;OG0000237;OG0004705;OG0000558;OG0000247;OG0005809;OG0004235;OG0006385;OG0001933;OG0001566;OG0002673"
0.15,0.45,"Clhe","Clhe_Gastroderm",39,"OG0004260;OG0000368;OG0001683;OG0004493;OG0000471;OG0001312;OG0005775;OG0000921;OG0001239;OG0002071;OG0005883;OG0003151;OG0000540;OG0003171;OG0003814;OG0000539;OG0000809;OG0000035;OG0000000;OG0002597;OG0005167;OG0000330;OG0003520;OG0005190;OG0002051;OG0005588;OG0000579;OG0000150;OG0003389;OG0004737;OG0004909;OG0000246;OG0004628;OG0000667;OG0001100;OG0004606;OG0003658;OG0000128;OG0003276"
0.15,0.45,"Clhe","Clhe_Neural",12,"OG0007340;OG0006234;OG0001788;OG0000056;OG0000716;OG0000166;OG0000078;OG0000011;OG0000054;OG0000198;OG0000558;OG0005963"
