term	gene
GO:0008017	Tadh-TriadG50647
GO:0008088	Tadh-TriadG50647
GO:0008090	Tadh-TriadG50647
GO:0008092	Tadh-TriadG50647
GO:0008104	Tadh-TriadG50647
GO:0008150	Tadh-TriadG50647
GO:0008152	Tadh-TriadG50647
GO:0008201	Tadh-TriadG50647
GO:0008283	Tadh-TriadG50647
GO:0008298	Tadh-TriadG50647
GO:0008344	Tadh-TriadG50647
GO:0008347	Tadh-TriadG50647
GO:0008356	Tadh-TriadG50647
GO:0008361	Tadh-TriadG50647
GO:0008544	Tadh-TriadG50647
GO:0009058	Tadh-TriadG50647
GO:0009059	Tadh-TriadG50647
GO:0009306	Tadh-TriadG50647
GO:0009566	Tadh-TriadG50647
GO:0009605	Tadh-TriadG50647
GO:0009653	Tadh-TriadG50647
GO:0009790	Tadh-TriadG50647
GO:0009792	Tadh-TriadG50647
GO:0009798	Tadh-TriadG50647
GO:0009887	Tadh-TriadG50647
GO:0009888	Tadh-TriadG50647
GO:0009889	Tadh-TriadG50647
GO:0009892	Tadh-TriadG50647
GO:0009913	Tadh-TriadG50647
GO:0009950	Tadh-TriadG50647
GO:0009953	Tadh-TriadG50647
GO:0009966	Tadh-TriadG50647
GO:0009967	Tadh-TriadG50647
GO:0009968	Tadh-TriadG50647
GO:0009987	Tadh-TriadG50647
GO:0009994	Tadh-TriadG50647
GO:0010256	Tadh-TriadG50647
GO:0010324	Tadh-TriadG50647
GO:0010389	Tadh-TriadG50647
GO:0010467	Tadh-TriadG50647
GO:0010468	Tadh-TriadG50647
GO:0010556	Tadh-TriadG50647
GO:0010563	Tadh-TriadG50647
GO:0010564	Tadh-TriadG50647
GO:0010605	Tadh-TriadG50647
GO:0010608	Tadh-TriadG50647
GO:0010631	Tadh-TriadG50647
GO:0010646	Tadh-TriadG50647
GO:0010647	Tadh-TriadG50647
GO:0010648	Tadh-TriadG50647
GO:0010720	Tadh-TriadG50647
GO:0010721	Tadh-TriadG50647
GO:0010770	Tadh-TriadG50647
GO:0010927	Tadh-TriadG50647
GO:0010970	Tadh-TriadG50647
GO:0010975	Tadh-TriadG50647
GO:0010976	Tadh-TriadG50647
GO:0010977	Tadh-TriadG50647
GO:0012505	Tadh-TriadG50647
GO:0015031	Tadh-TriadG50647
GO:0015629	Tadh-TriadG50647
GO:0015630	Tadh-TriadG50647
GO:0015631	Tadh-TriadG50647
GO:0015833	Tadh-TriadG50647
GO:0016043	Tadh-TriadG50647
GO:0016050	Tadh-TriadG50647
GO:0016192	Tadh-TriadG50647
GO:0016298	Tadh-TriadG50647
GO:0016319	Tadh-TriadG50647
GO:0016358	Tadh-TriadG50647
GO:0016407	Tadh-TriadG50647
GO:0016462	Tadh-TriadG50647
GO:0016477	Tadh-TriadG50647
GO:0016482	Tadh-TriadG50647
GO:0016740	Tadh-TriadG50647
GO:0016746	Tadh-TriadG50647
GO:0016747	Tadh-TriadG50647
GO:0016787	Tadh-TriadG50647
GO:0016788	Tadh-TriadG50647
GO:0016817	Tadh-TriadG50647
GO:0016818	Tadh-TriadG50647
GO:0016887	Tadh-TriadG50647
GO:0017111	Tadh-TriadG50647
GO:0017145	Tadh-TriadG50647
GO:0019219	Tadh-TriadG50647
GO:0019222	Tadh-TriadG50647
GO:0019226	Tadh-TriadG50647
GO:0019538	Tadh-TriadG50647
GO:0019637	Tadh-TriadG50647
GO:0019725	Tadh-TriadG50647
GO:0019827	Tadh-TriadG50647
GO:0019899	Tadh-TriadG50647
GO:0019953	Tadh-TriadG50647
GO:0021537	Tadh-TriadG50647
GO:0021540	Tadh-TriadG50647
GO:0021543	Tadh-TriadG50647
GO:0021700	Tadh-TriadG50647
GO:0021761	Tadh-TriadG50647
GO:0021766	Tadh-TriadG50647
GO:0021795	Tadh-TriadG50647
GO:0021799	Tadh-TriadG50647
GO:0021801	Tadh-TriadG50647
GO:0021819	Tadh-TriadG50647
GO:0021885	Tadh-TriadG50647
GO:0021895	Tadh-TriadG50647
GO:0021952	Tadh-TriadG50647
GO:0021953	Tadh-TriadG50647
GO:0021954	Tadh-TriadG50647
GO:0021955	Tadh-TriadG50647
GO:0021987	Tadh-TriadG50647
GO:0022008	Tadh-TriadG50647
GO:0022029	Tadh-TriadG50647
GO:0022030	Tadh-TriadG50647
GO:0022038	Tadh-TriadG50647
GO:0022402	Tadh-TriadG50647
GO:0022406	Tadh-TriadG50647
GO:0022411	Tadh-TriadG50647
GO:0022412	Tadh-TriadG50647
GO:0022414	Tadh-TriadG50647
GO:0022603	Tadh-TriadG50647
GO:0022604	Tadh-TriadG50647
GO:0022607	Tadh-TriadG50647
GO:0023051	Tadh-TriadG50647
GO:0023052	Tadh-TriadG50647
GO:0023056	Tadh-TriadG50647
GO:0023057	Tadh-TriadG50647
GO:0030010	Tadh-TriadG50647
GO:0030029	Tadh-TriadG50647
GO:0030030	Tadh-TriadG50647
GO:0030031	Tadh-TriadG50647
GO:0030036	Tadh-TriadG50647
GO:0030097	Tadh-TriadG50647
GO:0030099	Tadh-TriadG50647
GO:0030154	Tadh-TriadG50647
GO:0030182	Tadh-TriadG50647
GO:0030286	Tadh-TriadG50647
GO:0030307	Tadh-TriadG50647
GO:0030316	Tadh-TriadG50647
GO:0030381	Tadh-TriadG50647
GO:0030397	Tadh-TriadG50647
GO:0030424	Tadh-TriadG50647
GO:0030425	Tadh-TriadG50647
GO:0030426	Tadh-TriadG50647
GO:0030427	Tadh-TriadG50647
GO:0030473	Tadh-TriadG50647
GO:0030510	Tadh-TriadG50647
GO:0030516	Tadh-TriadG50647
GO:0030534	Tadh-TriadG50647
GO:0030703	Tadh-TriadG50647
GO:0030705	Tadh-TriadG50647
GO:0030706	Tadh-TriadG50647
GO:0030707	Tadh-TriadG50647
GO:0030716	Tadh-TriadG50647
GO:0030723	Tadh-TriadG50647
GO:0030727	Tadh-TriadG50647
GO:0030855	Tadh-TriadG50647
GO:0030865	Tadh-TriadG50647
GO:0030900	Tadh-TriadG50647
GO:0031023	Tadh-TriadG50647
GO:0031122	Tadh-TriadG50647
GO:0031175	Tadh-TriadG50647
GO:0031344	Tadh-TriadG50647
GO:0031345	Tadh-TriadG50647
GO:0031346	Tadh-TriadG50647
GO:0031399	Tadh-TriadG50647
GO:0031400	Tadh-TriadG50647
GO:0031514	Tadh-TriadG50647
GO:0031616	Tadh-TriadG50647
GO:0031967	Tadh-TriadG50647
GO:0031982	Tadh-TriadG50647
GO:0032420	Tadh-TriadG50647
GO:0032421	Tadh-TriadG50647
GO:0032501	Tadh-TriadG50647
GO:0032502	Tadh-TriadG50647
GO:0032535	Tadh-TriadG50647
GO:0032872	Tadh-TriadG50647
GO:0032873	Tadh-TriadG50647
GO:0032886	Tadh-TriadG50647
GO:0032940	Tadh-TriadG50647
GO:0032989	Tadh-TriadG50647
GO:0032991	Tadh-TriadG50647
GO:0033036	Tadh-TriadG50647
GO:0033043	Tadh-TriadG50647
GO:0033363	Tadh-TriadG50647
GO:0033365	Tadh-TriadG50647
GO:0034248	Tadh-TriadG50647
GO:0034452	Tadh-TriadG50647
GO:0034501	Tadh-TriadG50647
GO:0034502	Tadh-TriadG50647
GO:0035046	Tadh-TriadG50647
GO:0035315	Tadh-TriadG50647
GO:0035825	Tadh-TriadG50647
GO:0036035	Tadh-TriadG50647
GO:0036477	Tadh-TriadG50647
GO:0040001	Tadh-TriadG50647
GO:0040008	Tadh-TriadG50647
GO:0040011	Tadh-TriadG50647
GO:0040019	Tadh-TriadG50647
GO:0042051	Tadh-TriadG50647
GO:0042052	Tadh-TriadG50647
GO:0042063	Tadh-TriadG50647
GO:0042221	Tadh-TriadG50647
GO:0042249	Tadh-TriadG50647
GO:0042325	Tadh-TriadG50647
GO:0042326	Tadh-TriadG50647
GO:0042330	Tadh-TriadG50647
GO:0042461	Tadh-TriadG50647
GO:0042462	Tadh-TriadG50647
GO:0042490	Tadh-TriadG50647
GO:0042491	Tadh-TriadG50647
GO:0042592	Tadh-TriadG50647
GO:0042802	Tadh-TriadG50647
GO:0042803	Tadh-TriadG50647
GO:0042886	Tadh-TriadG50647
GO:0042995	Tadh-TriadG50647
GO:0043005	Tadh-TriadG50647
GO:0043025	Tadh-TriadG50647
GO:0043043	Tadh-TriadG50647
GO:0043087	Tadh-TriadG50647
GO:0043143	Tadh-TriadG50647
GO:0043167	Tadh-TriadG50647
GO:0043168	Tadh-TriadG50647
GO:0043170	Tadh-TriadG50647
GO:0043226	Tadh-TriadG50647
GO:0043227	Tadh-TriadG50647
GO:0043228	Tadh-TriadG50647
GO:0043229	Tadh-TriadG50647
GO:0043231	Tadh-TriadG50647
GO:0043232	Tadh-TriadG50647
GO:0043274	Tadh-TriadG50647
GO:0043277	Tadh-TriadG50647
GO:0043408	Tadh-TriadG50647
GO:0043409	Tadh-TriadG50647
GO:0043583	Tadh-TriadG50647
GO:0043603	Tadh-TriadG50647
GO:0043604	Tadh-TriadG50647
GO:0043622	Tadh-TriadG50647
GO:0043652	Tadh-TriadG50647
GO:0043933	Tadh-TriadG50647
GO:0044085	Tadh-TriadG50647
GO:0044238	Tadh-TriadG50647
GO:0044297	Tadh-TriadG50647
GO:0044703	Tadh-TriadG50647
GO:0044770	Tadh-TriadG50647
GO:0044772	Tadh-TriadG50647
GO:0044782	Tadh-TriadG50647
GO:0044839	Tadh-TriadG50647
GO:0044877	Tadh-TriadG50647
GO:0045132	Tadh-TriadG50647
GO:0045143	Tadh-TriadG50647
GO:0045165	Tadh-TriadG50647
GO:0045176	Tadh-TriadG50647
GO:0045184	Tadh-TriadG50647
GO:0045478	Tadh-TriadG50647
GO:0045494	Tadh-TriadG50647
GO:0045505	Tadh-TriadG50647
GO:0045595	Tadh-TriadG50647
GO:0045596	Tadh-TriadG50647
GO:0045597	Tadh-TriadG50647
GO:0045664	Tadh-TriadG50647
GO:0045665	Tadh-TriadG50647
GO:0045666	Tadh-TriadG50647
GO:0045773	Tadh-TriadG50647
GO:0045786	Tadh-TriadG50647
GO:0045787	Tadh-TriadG50647
GO:0045927	Tadh-TriadG50647
GO:0045930	Tadh-TriadG50647
GO:0045931	Tadh-TriadG50647
GO:0045936	Tadh-TriadG50647
GO:0045995	Tadh-TriadG50647
GO:0046328	Tadh-TriadG50647
GO:0046329	Tadh-TriadG50647
GO:0046469	Tadh-TriadG50647
GO:0046486	Tadh-TriadG50647
GO:0046530	Tadh-TriadG50647
GO:0046716	Tadh-TriadG50647
GO:0046843	Tadh-TriadG50647
GO:0046903	Tadh-TriadG50647
GO:0046907	Tadh-TriadG50647
GO:0046983	Tadh-TriadG50647
GO:0047179	Tadh-TriadG50647
GO:0047496	Tadh-TriadG50647
GO:0048134	Tadh-TriadG50647
GO:0048135	Tadh-TriadG50647
GO:0048142	Tadh-TriadG50647
GO:0048232	Tadh-TriadG50647
GO:0048285	Tadh-TriadG50647
GO:0048468	Tadh-TriadG50647
GO:0048469	Tadh-TriadG50647
GO:0048471	Tadh-TriadG50647
GO:0048477	Tadh-TriadG50647
GO:0048489	Tadh-TriadG50647
GO:0048513	Tadh-TriadG50647
GO:0048515	Tadh-TriadG50647
GO:0048518	Tadh-TriadG50647
GO:0048519	Tadh-TriadG50647
GO:0048522	Tadh-TriadG50647
GO:0048523	Tadh-TriadG50647
GO:0048534	Tadh-TriadG50647
GO:0048583	Tadh-TriadG50647
GO:0048584	Tadh-TriadG50647
GO:0048585	Tadh-TriadG50647
GO:0048592	Tadh-TriadG50647
GO:0048599	Tadh-TriadG50647
GO:0048609	Tadh-TriadG50647
GO:0048638	Tadh-TriadG50647
GO:0048639	Tadh-TriadG50647
GO:0048646	Tadh-TriadG50647
GO:0048666	Tadh-TriadG50647
GO:0048667	Tadh-TriadG50647
GO:0048699	Tadh-TriadG50647
GO:0048729	Tadh-TriadG50647
GO:0048731	Tadh-TriadG50647
GO:0048749	Tadh-TriadG50647
GO:0048812	Tadh-TriadG50647
GO:0048813	Tadh-TriadG50647
GO:0048814	Tadh-TriadG50647
GO:0048839	Tadh-TriadG50647
GO:0048854	Tadh-TriadG50647
GO:0048856	Tadh-TriadG50647
GO:0048858	Tadh-TriadG50647
GO:0048869	Tadh-TriadG50647
GO:0048870	Tadh-TriadG50647
GO:0048871	Tadh-TriadG50647
GO:0050767	Tadh-TriadG50647
GO:0050768	Tadh-TriadG50647
GO:0050769	Tadh-TriadG50647
GO:0050770	Tadh-TriadG50647
GO:0050772	Tadh-TriadG50647
GO:0050773	Tadh-TriadG50647
GO:0050775	Tadh-TriadG50647
GO:0050789	Tadh-TriadG50647
GO:0050790	Tadh-TriadG50647
GO:0050793	Tadh-TriadG50647
GO:0050794	Tadh-TriadG50647
GO:0050803	Tadh-TriadG50647
GO:0050807	Tadh-TriadG50647
GO:0050877	Tadh-TriadG50647
GO:0050885	Tadh-TriadG50647
GO:0050890	Tadh-TriadG50647
GO:0050896	Tadh-TriadG50647
GO:0050905	Tadh-TriadG50647
GO:0051026	Tadh-TriadG50647
GO:0051081	Tadh-TriadG50647
GO:0051093	Tadh-TriadG50647
GO:0051094	Tadh-TriadG50647
GO:0051128	Tadh-TriadG50647
GO:0051129	Tadh-TriadG50647
GO:0051130	Tadh-TriadG50647
GO:0051174	Tadh-TriadG50647
GO:0051179	Tadh-TriadG50647
GO:0051219	Tadh-TriadG50647
GO:0051225	Tadh-TriadG50647
GO:0051234	Tadh-TriadG50647
GO:0051235	Tadh-TriadG50647
GO:0051239	Tadh-TriadG50647
GO:0051240	Tadh-TriadG50647
GO:0051241	Tadh-TriadG50647
GO:0051246	Tadh-TriadG50647
GO:0051248	Tadh-TriadG50647
GO:0051252	Tadh-TriadG50647
GO:0051276	Tadh-TriadG50647
GO:0051293	Tadh-TriadG50647
GO:0051294	Tadh-TriadG50647
GO:0051299	Tadh-TriadG50647
GO:0051301	Tadh-TriadG50647
GO:0051321	Tadh-TriadG50647
GO:0051336	Tadh-TriadG50647
GO:0051383	Tadh-TriadG50647
GO:0051493	Tadh-TriadG50647
GO:0051640	Tadh-TriadG50647
GO:0051641	Tadh-TriadG50647
GO:0051642	Tadh-TriadG50647
GO:0051647	Tadh-TriadG50647
GO:0051648	Tadh-TriadG50647
GO:0051649	Tadh-TriadG50647
GO:0051650	Tadh-TriadG50647
GO:0051651	Tadh-TriadG50647
GO:0051653	Tadh-TriadG50647
GO:0051656	Tadh-TriadG50647
GO:0051657	Tadh-TriadG50647
GO:0051660	Tadh-TriadG50647
GO:0051661	Tadh-TriadG50647
GO:0051663	Tadh-TriadG50647
GO:0051674	Tadh-TriadG50647
GO:0051726	Tadh-TriadG50647
GO:0051932	Tadh-TriadG50647
GO:0051960	Tadh-TriadG50647
GO:0051961	Tadh-TriadG50647
GO:0051962	Tadh-TriadG50647
GO:0052689	Tadh-TriadG50647
GO:0060113	Tadh-TriadG50647
GO:0060117	Tadh-TriadG50647
GO:0060119	Tadh-TriadG50647
GO:0060249	Tadh-TriadG50647
GO:0060255	Tadh-TriadG50647
GO:0060271	Tadh-TriadG50647
GO:0060284	Tadh-TriadG50647
GO:0060322	Tadh-TriadG50647
GO:0060348	Tadh-TriadG50647
GO:0060429	Tadh-TriadG50647
GO:0060563	Tadh-TriadG50647
GO:0060759	Tadh-TriadG50647
GO:0060760	Tadh-TriadG50647
GO:0060998	Tadh-TriadG50647
GO:0060999	Tadh-TriadG50647
GO:0061001	Tadh-TriadG50647
GO:0061003	Tadh-TriadG50647
GO:0061024	Tadh-TriadG50647
GO:0061351	Tadh-TriadG50647
GO:0061387	Tadh-TriadG50647
GO:0061515	Tadh-TriadG50647
GO:0061564	Tadh-TriadG50647
GO:0061842	Tadh-TriadG50647
GO:0061883	Tadh-TriadG50647
GO:0061982	Tadh-TriadG50647
GO:0065007	Tadh-TriadG50647
GO:0065008	Tadh-TriadG50647
GO:0065009	Tadh-TriadG50647
GO:0070192	Tadh-TriadG50647
GO:0070302	Tadh-TriadG50647
GO:0070303	Tadh-TriadG50647
GO:0070507	Tadh-TriadG50647
GO:0070840	Tadh-TriadG50647
GO:0070925	Tadh-TriadG50647
GO:0071459	Tadh-TriadG50647
GO:0071705	Tadh-TriadG50647
GO:0071840	Tadh-TriadG50647
GO:0071944	Tadh-TriadG50647
GO:0072089	Tadh-TriadG50647
GO:0072384	Tadh-TriadG50647
GO:0072499	Tadh-TriadG50647
GO:0072583	Tadh-TriadG50647
GO:0080090	Tadh-TriadG50647
GO:0080134	Tadh-TriadG50647
GO:0080135	Tadh-TriadG50647
GO:0090066	Tadh-TriadG50647
GO:0090092	Tadh-TriadG50647
GO:0090102	Tadh-TriadG50647
GO:0090130	Tadh-TriadG50647
GO:0090132	Tadh-TriadG50647
GO:0090176	Tadh-TriadG50647
GO:0090287	Tadh-TriadG50647
GO:0090304	Tadh-TriadG50647
GO:0090596	Tadh-TriadG50647
GO:0090724	Tadh-TriadG50647
GO:0097367	Tadh-TriadG50647
GO:0097435	Tadh-TriadG50647
GO:0097447	Tadh-TriadG50647
GO:0097479	Tadh-TriadG50647
GO:0097480	Tadh-TriadG50647
GO:0097485	Tadh-TriadG50647
GO:0097711	Tadh-TriadG50647
GO:0098657	Tadh-TriadG50647
GO:0098687	Tadh-TriadG50647
GO:0098727	Tadh-TriadG50647
GO:0098751	Tadh-TriadG50647
GO:0098813	Tadh-TriadG50647
GO:0098858	Tadh-TriadG50647
GO:0098862	Tadh-TriadG50647
GO:0098916	Tadh-TriadG50647
GO:0098930	Tadh-TriadG50647
GO:0099003	Tadh-TriadG50647
GO:0099024	Tadh-TriadG50647
GO:0099080	Tadh-TriadG50647
GO:0099081	Tadh-TriadG50647
GO:0099111	Tadh-TriadG50647
GO:0099175	Tadh-TriadG50647
GO:0099512	Tadh-TriadG50647
GO:0099513	Tadh-TriadG50647
GO:0099518	Tadh-TriadG50647
GO:0099536	Tadh-TriadG50647
GO:0099537	Tadh-TriadG50647
GO:0099568	Tadh-TriadG50647
GO:0120025	Tadh-TriadG50647
GO:0120031	Tadh-TriadG50647
GO:0120035	Tadh-TriadG50647
GO:0120036	Tadh-TriadG50647
GO:0120039	Tadh-TriadG50647
GO:0140013	Tadh-TriadG50647
GO:0140014	Tadh-TriadG50647
GO:0140056	Tadh-TriadG50647
GO:0150034	Tadh-TriadG50647
GO:1900006	Tadh-TriadG50647
GO:1901681	Tadh-TriadG50647
GO:1901987	Tadh-TriadG50647
GO:1901990	Tadh-TriadG50647
GO:1902494	Tadh-TriadG50647
GO:1902531	Tadh-TriadG50647
GO:1902532	Tadh-TriadG50647
GO:1902749	Tadh-TriadG50647
GO:1902850	Tadh-TriadG50647
GO:1903046	Tadh-TriadG50647
GO:1903047	Tadh-TriadG50647
GO:2000026	Tadh-TriadG50647
GO:2001141	Tadh-TriadG50647
GO:0000244	Tadh-TriadG59099
GO:0000375	Tadh-TriadG59099
GO:0000377	Tadh-TriadG59099
GO:0000386	Tadh-TriadG59099
GO:0000387	Tadh-TriadG59099
GO:0000398	Tadh-TriadG59099
GO:0003674	Tadh-TriadG59099
GO:0003676	Tadh-TriadG59099
GO:0003723	Tadh-TriadG59099
GO:0003824	Tadh-TriadG59099
GO:0005488	Tadh-TriadG59099
GO:0005575	Tadh-TriadG59099
GO:0005622	Tadh-TriadG59099
GO:0005634	Tadh-TriadG59099
GO:0005682	Tadh-TriadG59099
GO:0005737	Tadh-TriadG59099
GO:0006139	Tadh-TriadG59099
GO:0006396	Tadh-TriadG59099
GO:0006397	Tadh-TriadG59099
GO:0007276	Tadh-TriadG59099
GO:0007283	Tadh-TriadG59099
GO:0008150	Tadh-TriadG59099
GO:0008152	Tadh-TriadG59099
GO:0008380	Tadh-TriadG59099
GO:0009987	Tadh-TriadG59099
GO:0010467	Tadh-TriadG59099
GO:0016043	Tadh-TriadG59099
GO:0016070	Tadh-TriadG59099
GO:0016071	Tadh-TriadG59099
GO:0017069	Tadh-TriadG59099
GO:0017070	Tadh-TriadG59099
GO:0019953	Tadh-TriadG59099
GO:0022414	Tadh-TriadG59099
GO:0022607	Tadh-TriadG59099
GO:0022613	Tadh-TriadG59099
GO:0022618	Tadh-TriadG59099
GO:0030532	Tadh-TriadG59099
GO:0030619	Tadh-TriadG59099
GO:0030620	Tadh-TriadG59099
GO:0030623	Tadh-TriadG59099
GO:0032501	Tadh-TriadG59099
GO:0032991	Tadh-TriadG59099
GO:0036002	Tadh-TriadG59099
GO:0043170	Tadh-TriadG59099
GO:0043226	Tadh-TriadG59099
GO:0043227	Tadh-TriadG59099
GO:0043229	Tadh-TriadG59099
GO:0043231	Tadh-TriadG59099
GO:0043933	Tadh-TriadG59099
GO:0044085	Tadh-TriadG59099
GO:0044238	Tadh-TriadG59099
GO:0044703	Tadh-TriadG59099
GO:0048232	Tadh-TriadG59099
GO:0048609	Tadh-TriadG59099
GO:0065003	Tadh-TriadG59099
GO:0071826	Tadh-TriadG59099
GO:0071840	Tadh-TriadG59099
GO:0090304	Tadh-TriadG59099
GO:0097157	Tadh-TriadG59099
GO:0097525	Tadh-TriadG59099
GO:0120114	Tadh-TriadG59099
GO:0140098	Tadh-TriadG59099
GO:1901363	Tadh-TriadG59099
GO:1990904	Tadh-TriadG59099
GO:0000075	Tadh-TriadG28707
GO:0000076	Tadh-TriadG28707
GO:0000077	Tadh-TriadG28707
GO:0000819	Tadh-TriadG28707
GO:0003674	Tadh-TriadG28707
GO:0003676	Tadh-TriadG28707
GO:0003677	Tadh-TriadG28707
GO:0005488	Tadh-TriadG28707
GO:0005575	Tadh-TriadG28707
GO:0005622	Tadh-TriadG28707
GO:0005634	Tadh-TriadG28707
GO:0005657	Tadh-TriadG28707
GO:0005663	Tadh-TriadG28707
GO:0005694	Tadh-TriadG28707
GO:0006139	Tadh-TriadG28707
GO:0006259	Tadh-TriadG28707
GO:0006260	Tadh-TriadG28707
GO:0006261	Tadh-TriadG28707
GO:0006271	Tadh-TriadG28707
GO:0006272	Tadh-TriadG28707
GO:0006281	Tadh-TriadG28707
GO:0006950	Tadh-TriadG28707
GO:0006974	Tadh-TriadG28707
GO:0006996	Tadh-TriadG28707
GO:0007049	Tadh-TriadG28707
GO:0007059	Tadh-TriadG28707
GO:0007062	Tadh-TriadG28707
GO:0008150	Tadh-TriadG28707
GO:0008152	Tadh-TriadG28707
GO:0009058	Tadh-TriadG28707
GO:0009059	Tadh-TriadG28707
GO:0009987	Tadh-TriadG28707
GO:0016043	Tadh-TriadG28707
GO:0016070	Tadh-TriadG28707
GO:0022402	Tadh-TriadG28707
GO:0022616	Tadh-TriadG28707
GO:0031391	Tadh-TriadG28707
GO:0031570	Tadh-TriadG28707
GO:0032991	Tadh-TriadG28707
GO:0033554	Tadh-TriadG28707
GO:0043170	Tadh-TriadG28707
GO:0043226	Tadh-TriadG28707
GO:0043227	Tadh-TriadG28707
GO:0043228	Tadh-TriadG28707
GO:0043229	Tadh-TriadG28707
GO:0043231	Tadh-TriadG28707
GO:0043232	Tadh-TriadG28707
GO:0044238	Tadh-TriadG28707
GO:0045786	Tadh-TriadG28707
GO:0048519	Tadh-TriadG28707
GO:0048523	Tadh-TriadG28707
GO:0050789	Tadh-TriadG28707
GO:0050794	Tadh-TriadG28707
GO:0050896	Tadh-TriadG28707
GO:0051276	Tadh-TriadG28707
GO:0051716	Tadh-TriadG28707
GO:0051726	Tadh-TriadG28707
GO:0065007	Tadh-TriadG28707
GO:0071840	Tadh-TriadG28707
GO:0090304	Tadh-TriadG28707
GO:0098813	Tadh-TriadG28707
GO:1901363	Tadh-TriadG28707
GO:1902494	Tadh-TriadG28707
GO:1904949	Tadh-TriadG28707
GO:0003674	Tadh-TriadG28748
GO:0003676	Tadh-TriadG28748
GO:0003723	Tadh-TriadG28748
GO:0003729	Tadh-TriadG28748
GO:0005488	Tadh-TriadG28748
GO:0005575	Tadh-TriadG28748
GO:0005622	Tadh-TriadG28748
GO:0005737	Tadh-TriadG28748
GO:0005739	Tadh-TriadG28748
GO:0005740	Tadh-TriadG28748
GO:0005741	Tadh-TriadG28748
GO:0005783	Tadh-TriadG28748
GO:0005794	Tadh-TriadG28748
GO:0005819	Tadh-TriadG28748
GO:0005856	Tadh-TriadG28748
GO:0006996	Tadh-TriadG28748
GO:0007005	Tadh-TriadG28748
GO:0007275	Tadh-TriadG28748
GO:0007399	Tadh-TriadG28748
GO:0007405	Tadh-TriadG28748
GO:0008150	Tadh-TriadG28748
GO:0008283	Tadh-TriadG28748
GO:0008356	Tadh-TriadG28748
GO:0009987	Tadh-TriadG28748
GO:0012505	Tadh-TriadG28748
GO:0015630	Tadh-TriadG28748
GO:0016020	Tadh-TriadG28748
GO:0016043	Tadh-TriadG28748
GO:0017145	Tadh-TriadG28748
GO:0019867	Tadh-TriadG28748
GO:0019898	Tadh-TriadG28748
GO:0022008	Tadh-TriadG28748
GO:0030154	Tadh-TriadG28748
GO:0031090	Tadh-TriadG28748
GO:0031312	Tadh-TriadG28748
GO:0031315	Tadh-TriadG28748
GO:0031966	Tadh-TriadG28748
GO:0031967	Tadh-TriadG28748
GO:0031968	Tadh-TriadG28748
GO:0032501	Tadh-TriadG28748
GO:0032502	Tadh-TriadG28748
GO:0032991	Tadh-TriadG28748
GO:0036445	Tadh-TriadG28748
GO:0043021	Tadh-TriadG28748
GO:0043022	Tadh-TriadG28748
GO:0043226	Tadh-TriadG28748
GO:0043227	Tadh-TriadG28748
GO:0043228	Tadh-TriadG28748
GO:0043229	Tadh-TriadG28748
GO:0043231	Tadh-TriadG28748
GO:0043232	Tadh-TriadG28748
GO:0044877	Tadh-TriadG28748
GO:0045165	Tadh-TriadG28748
GO:0048103	Tadh-TriadG28748
GO:0048311	Tadh-TriadG28748
GO:0048312	Tadh-TriadG28748
GO:0048699	Tadh-TriadG28748
GO:0048731	Tadh-TriadG28748
GO:0048856	Tadh-TriadG28748
GO:0048869	Tadh-TriadG28748
GO:0051179	Tadh-TriadG28748
GO:0051301	Tadh-TriadG28748
GO:0051640	Tadh-TriadG28748
GO:0051641	Tadh-TriadG28748
GO:0051646	Tadh-TriadG28748
GO:0055057	Tadh-TriadG28748
GO:0055059	Tadh-TriadG28748
GO:0061351	Tadh-TriadG28748
GO:0071840	Tadh-TriadG28748
GO:0072089	Tadh-TriadG28748
GO:0072686	Tadh-TriadG28748
GO:0098588	Tadh-TriadG28748
GO:0098722	Tadh-TriadG28748
GO:0098796	Tadh-TriadG28748
GO:0098798	Tadh-TriadG28748
GO:0098799	Tadh-TriadG28748
GO:1901363	Tadh-TriadG28748
GO:0000122	Tadh-TriadG9493
GO:0000981	Tadh-TriadG9493
GO:0001227	Tadh-TriadG9493
GO:0001228	Tadh-TriadG9493
GO:0001501	Tadh-TriadG9493
GO:0001503	Tadh-TriadG9493
GO:0001649	Tadh-TriadG9493
GO:0002053	Tadh-TriadG9493
GO:0002062	Tadh-TriadG9493
GO:0002063	Tadh-TriadG9493
GO:0003007	Tadh-TriadG9493
GO:0003170	Tadh-TriadG9493
GO:0003205	Tadh-TriadG9493
GO:0003206	Tadh-TriadG9493
GO:0003209	Tadh-TriadG9493
GO:0003230	Tadh-TriadG9493
GO:0003674	Tadh-TriadG9493
GO:0003676	Tadh-TriadG9493
GO:0003677	Tadh-TriadG9493
GO:0003700	Tadh-TriadG9493
GO:0005488	Tadh-TriadG9493
GO:0005575	Tadh-TriadG9493
GO:0005622	Tadh-TriadG9493
GO:0005634	Tadh-TriadG9493
GO:0005654	Tadh-TriadG9493
GO:0006139	Tadh-TriadG9493
GO:0006351	Tadh-TriadG9493
GO:0006355	Tadh-TriadG9493
GO:0006357	Tadh-TriadG9493
GO:0006366	Tadh-TriadG9493
GO:0007275	Tadh-TriadG9493
GO:0007399	Tadh-TriadG9493
GO:0007507	Tadh-TriadG9493
GO:0007517	Tadh-TriadG9493
GO:0008150	Tadh-TriadG9493
