"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
7.18073108275343e-05,0.123894505408038,0.143,0.181,1,"Clhe_Epidermal/Muscle","OG0003642"
7.22307421638323e-05,0.138290557248395,0.001,0.006,1,"Clhe_Epidermal/Muscle","TRINITY-DN44780-c0-g1-i2.mrna1"
7.2422475239965e-05,0.0724132956792438,0.009,0.019,1,"Clhe_Epidermal/Muscle","OG0015019"
7.39092787351605e-05,2.91177995408982,0.003,0.001,1,"Clhe_Epidermal/Muscle","TRINITY-DN17447-c2-g1-i1.mrna1"
7.52074251223244e-05,0.223002422894645,0.002,0.008,1,"Clhe_Epidermal/Muscle","XLOC-003726"
7.60197678312411e-05,0.327417802139153,0.009,0.019,1,"Clhe_Epidermal/Muscle","OG0007161"
7.760822861905e-05,1.50792581834825,0.011,0.005,1,"Clhe_Epidermal/Muscle","OG0006208"
7.82407415548803e-05,1.16130855251553,0.041,0.027,1,"Clhe_Epidermal/Muscle","OG0011976"
7.94230763302999e-05,0.381301746737162,0.291,0.368,1,"Clhe_Epidermal/Muscle","OG0002268"
8.11464539864123e-05,0.00539546830170368,0.018,0.031,1,"Clhe_Epidermal/Muscle","OG0005899"
8.42871936442717e-05,0.0744925583028806,0.263,0.319,1,"Clhe_Epidermal/Muscle","OG0000675"
8.5909303599523e-05,0.00904126021564977,0.118,0.149,1,"Clhe_Epidermal/Muscle","OG0003759"
8.85154448571193e-05,0.0611807056882674,0.046,0.066,1,"Clhe_Epidermal/Muscle","OG0000403"
8.85351441100135e-05,0.565142733221576,0.092,0.122,1,"Clhe_Epidermal/Muscle","OG0002190"
9.14089439212418e-05,0.273956821399688,0.024,0.039,1,"Clhe_Epidermal/Muscle","OG0005431"
9.3137899051044e-05,0.328063133781078,0.345,0.43,1,"Clhe_Epidermal/Muscle","XLOC-037015"
9.55111118175469e-05,3.86151806792819,0.003,0,1,"Clhe_Epidermal/Muscle","TRINITY-DN11408-c2-g1-i1.mrna1"
9.57214421344815e-05,3.16664010860993,0.003,0,1,"Clhe_Epidermal/Muscle","TRINITY-DN19316-c0-g1-i1.mrna1"
9.68499478071017e-05,0.332791177663843,0.013,0.025,1,"Clhe_Epidermal/Muscle","OG0002663"
9.69216443588131e-05,0.0671693305880758,0.024,0.039,1,"Clhe_Epidermal/Muscle","OG0001349"
9.82990727045845e-05,1.29716680841616,0.039,0.026,1,"Clhe_Epidermal/Muscle","OG0003740"
0.000100382364990571,0.0965512901365817,0.366,0.428,1,"Clhe_Epidermal/Muscle","OG0007210"
0.000100603232488413,0.224054258530555,0.266,0.246,1,"Clhe_Epidermal/Muscle","OG0004902"
0.000102570576335588,0.260798259636726,0.661,0.713,1,"Clhe_Epidermal/Muscle","XLOC-000319"
0.000103505900388198,0.329147449787985,0.075,0.099,1,"Clhe_Epidermal/Muscle","OG0000595"
0.000104108044107,1.08816478684388,0.065,0.049,1,"Clhe_Epidermal/Muscle","OG0000387"
0.000109020436382131,0.0345456829411361,0.014,0.025,1,"Clhe_Epidermal/Muscle","OG0008704"
0.000109991580771605,0.634047427611385,0.351,0.448,1,"Clhe_Epidermal/Muscle","OG0004928"
0.000110654718614134,0.747849286282487,0.45,0.482,1,"Clhe_Epidermal/Muscle","OG0004690"
0.000110695990845174,0.0534992458010475,0.991,0.993,1,"Clhe_Epidermal/Muscle","XLOC-045590"
