"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
0,4.68283205915693,0.361,0.017,0,"TrH2_lipophil","OG0010055"
0,4.26272670843793,0.379,0.037,0,"TrH2_lipophil","OG0001540"
0,2.02719786505205,0.597,0.255,0,"TrH2_lipophil","OG0000840"
0,1.96810890682803,0.504,0.162,0,"TrH2_lipophil","OG0000930"
0,2.50666588257462,0.515,0.174,0,"TrH2_lipophil","OG0004153"
0,1.7431542365149,0.748,0.41,0,"TrH2_lipophil","OG0004917"
0,2.00156938705259,0.569,0.231,0,"TrH2_lipophil","OG0001727"
0,1.82246166471132,0.649,0.315,0,"TrH2_lipophil","OG0003688"
0,2.2334961858554,0.543,0.21,0,"TrH2_lipophil","OG0010510"
0,1.81302122442236,0.788,0.455,0,"TrH2_lipophil","OG0010030"
0,1.80403353138933,0.629,0.298,0,"TrH2_lipophil","OG0003907"
0,2.73993697669095,0.597,0.266,0,"TrH2_lipophil","OG0001443"
0,5.49275941235548,0.622,0.292,0,"TrH2_lipophil","OG0000264"
0,1.80100566654692,0.751,0.421,0,"TrH2_lipophil","OG0003459"
0,1.69565469995411,0.636,0.306,0,"TrH2_lipophil","TrH2-TrispH2-007410"
0,2.98262302927978,0.453,0.128,0,"TrH2_lipophil","OG0000087"
0,5.03167114751337,0.588,0.265,0,"TrH2_lipophil","OG0000645"
0,1.27613434419365,0.807,0.486,0,"TrH2_lipophil","OG0001732"
0,1.84842880060984,0.79,0.47,0,"TrH2_lipophil","TrH2-orphan-532"
0,1.65759410154952,0.759,0.441,0,"TrH2_lipophil","OG0003369"
0,5.61895446149072,0.326,0.008,0,"TrH2_lipophil","OG0010346"
0,1.92882414390883,0.489,0.171,0,"TrH2_lipophil","OG0002242"
0,1.73091867161449,0.799,0.482,0,"TrH2_lipophil","OG0005762"
0,3.40698673743462,0.35,0.033,0,"TrH2_lipophil","OG0005244"
0,2.82967652045406,0.803,0.487,0,"TrH2_lipophil","OG0001575"
0,2.05513593947651,0.513,0.198,0,"TrH2_lipophil","OG0002290"
0,1.70424184059645,0.744,0.429,0,"TrH2_lipophil","OG0002893"
0,2.14997333011658,0.49,0.176,0,"TrH2_lipophil","OG0007407"
0,1.64236189784232,0.675,0.364,0,"TrH2_lipophil","OG0010530"
0,2.83142490776641,0.367,0.057,0,"TrH2_lipophil","OG0003481"
0,4.13379542840653,0.316,0.017,0,"TrH2_lipophil","OG0000970"
0,2.88823470997131,0.387,0.092,0,"TrH2_lipophil","OG0005182"
0,3.17214482387581,0.328,0.034,0,"TrH2_lipophil","OG0006560"
0,3.9222831101594,0.314,0.02,0,"TrH2_lipophil","OG0002435"
0,3.97539425262754,0.356,0.063,0,"TrH2_lipophil","OG0000335"
0,4.07229659737268,0.306,0.02,0,"TrH2_lipophil","OG0011731"
0,1.60621301199688,0.828,0.543,0,"TrH2_lipophil","OG0004542"
0,1.56483860940745,0.828,0.544,0,"TrH2_lipophil","OG0014273"
0,1.4979711465994,0.801,0.518,0,"TrH2_lipophil","OG0004503"
0,1.94903517934542,0.924,0.647,0,"TrH2_lipophil","OG0002256"
0,2.12668428243752,0.369,0.093,0,"TrH2_lipophil","OG0003726"
0,1.8145135308358,0.882,0.607,0,"TrH2_lipophil","OG0000139"
0,2.88403135501467,0.981,0.706,0,"TrH2_lipophil","OG0002817"
0,1.53972517471271,0.774,0.5,0,"TrH2_lipophil","OG0010969"
0,1.54322929408893,0.793,0.52,0,"TrH2_lipophil","OG0008429"
