"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
2.46845269374668e-38,2.05928584616828,0.101,0.052,3.27045297394498e-34,"Neve_ectoderm.pharyngeal","NV2.4310"
3.6013990824572e-38,0.673027176754842,0.408,0.363,4.77149364434755e-34,"Neve_ectoderm.pharyngeal","NV2.2455"
4.20108362831012e-38,0.327355815215917,0.792,0.82,5.56601569914808e-34,"Neve_ectoderm.pharyngeal","NVE8455"
7.19194639182144e-38,1.09424191610808,0.295,0.229,9.52860977452423e-34,"Neve_ectoderm.pharyngeal","NVE1806"
1.77703071639728e-37,1.70669480891096,0.121,0.069,2.35438799615475e-33,"Neve_ectoderm.pharyngeal","NV2.434"
3.18231664953041e-37,3.04536439593109,0.036,0.009,4.21625132896284e-33,"Neve_ectoderm.pharyngeal","NV2.14360"
1.43135959619441e-36,1.79647647355347,0.117,0.066,1.89640832899798e-32,"Neve_ectoderm.pharyngeal","OG0007234"
1.48107918888817e-36,0.644545632014267,0.476,0.47,1.96228181735793e-32,"Neve_ectoderm.pharyngeal","NV2.24815"
6.10954786145708e-36,0.5719982175959,0.533,0.543,8.09453996164449e-32,"Neve_ectoderm.pharyngeal","OG0002484"
1.26880429230835e-35,1.86369190541416,0.11,0.061,1.68103880687933e-31,"Neve_ectoderm.pharyngeal","OG0008749"
2.31815263432568e-35,0.301712422038582,0.737,0.774,3.0713204252181e-31,"Neve_ectoderm.pharyngeal","OG0005964"
3.31708599316887e-35,0.338776464527619,0.078,0.148,4.39480723234943e-31,"Neve_ectoderm.pharyngeal","OG0000094"
1.17659929078991e-34,3.00808517977111,0.033,0.008,1.55887640036755e-30,"Neve_ectoderm.pharyngeal","NV2.504"
1.28185352770287e-34,0.546143336074119,0.379,0.327,1.69832773885353e-30,"Neve_ectoderm.pharyngeal","OG0000057"
1.380153904879e-34,2.71487385857972,0.042,0.013,1.82856590857418e-30,"Neve_ectoderm.pharyngeal","NV2.2765"
1.64252476583355e-33,1.60809430840904,0.093,0.048,2.17618106225287e-29,"Neve_ectoderm.pharyngeal","NV2.21658"
4.73465728789821e-33,1.42499087967323,0.181,0.126,6.27294744073634e-29,"Neve_ectoderm.pharyngeal","OG0007273"
6.38808755055733e-33,2.35250024358805,0.052,0.02,8.46357719573341e-29,"Neve_ectoderm.pharyngeal","NV2.7730"
7.8565953069729e-33,2.42009316554983,0.055,0.022,1.04092031222084e-28,"Neve_ectoderm.pharyngeal","OG0008649"
1.06535790599293e-32,2.81431295648847,0.032,0.008,1.41149268965003e-28,"Neve_ectoderm.pharyngeal","NV2.1429"
1.94928337114723e-32,2.55704630568095,0.064,0.028,2.58260553843296e-28,"Neve_ectoderm.pharyngeal","OG0006199"
4.15062412781575e-32,2.40636497937601,0.045,0.016,5.49916190694308e-28,"Neve_ectoderm.pharyngeal","OG0008292"
6.37690405955593e-32,0.401814101844175,0.589,0.6,8.44876018850565e-28,"Neve_ectoderm.pharyngeal","OG0002625"
8.18489829549712e-32,0.590819402749793,0.488,0.496,1.08441717517041e-27,"Neve_ectoderm.pharyngeal","OG0004305"
5.50416328593366e-31,1.1421215135142,0.298,0.259,7.29246593753351e-27,"Neve_ectoderm.pharyngeal","NVE3822"
6.88825827629901e-31,1.21852888742116,0.204,0.152,9.12625339026856e-27,"Neve_ectoderm.pharyngeal","NV2.22992"
7.31167932269243e-31,1.83040426692878,0.084,0.043,9.6872439346352e-27,"Neve_ectoderm.pharyngeal","OG0000947"
1.71033229297991e-30,1.68352597525096,0.086,0.045,2.26601925496908e-26,"Neve_ectoderm.pharyngeal","NV2.20182"
1.97070897341585e-30,1.58978051091503,0.104,0.059,2.61099231887866e-26,"Neve_ectoderm.pharyngeal","OG0003963"
3.21902044477148e-30,1.76839932689625,0.094,0.051,4.26488018727774e-26,"Neve_ectoderm.pharyngeal","NV2.19588"
7.36436375677162e-30,1.96646620721931,0.11,0.065,9.75704554134672e-26,"Neve_ectoderm.pharyngeal","OG0001575"
2.29092712308751e-29,2.78066494397173,0.032,0.009,3.03524934537864e-25,"Neve_ectoderm.pharyngeal","OG0008155"
2.80790938790632e-29,1.43586003505152,0.144,0.096,3.72019914803708e-25,"Neve_ectoderm.pharyngeal","OG0005487"
3.38353811297288e-29,1.56576323378116,0.112,0.067,4.48284964587776e-25,"Neve_ectoderm.pharyngeal","OG0007175"
3.8401828047954e-29,2.20563262035582,0.149,0.1,5.08785819807343e-25,"Neve_ectoderm.pharyngeal","OG0001807"
8.53574594198876e-29,2.7564510051982,0.033,0.01,1.13090097985409e-24,"Neve_ectoderm.pharyngeal","NV2.18094"
2.21571921610268e-28,0.36561439958025,0.601,0.561,2.93560638941445e-24,"Neve_ectoderm.pharyngeal","NVE15435"
5.33025360153149e-28,0.0234941273801055,0.107,0.182,7.06205299666907e-24,"Neve_ectoderm.pharyngeal","OG0000435"
7.481294288433e-28,2.18143989223593,0.043,0.016,9.91196680274489e-24,"Neve_ectoderm.pharyngeal","NVE16819"
9.02915525497915e-28,3.1707761128412,0.022,0.005,1.19627277973219e-23,"Neve_ectoderm.pharyngeal","NV2.20234"
1.01513570128309e-27,0.00731029760737956,0.266,0.406,1.34495329062996e-23,"Neve_ectoderm.pharyngeal","NV2.10723"
1.10804209436434e-27,1.53094201223148,0.096,0.055,1.46804497082331e-23,"Neve_ectoderm.pharyngeal","NV2.4689"
1.17798691367633e-27,0.359488654661701,0.666,0.647,1.56071486192977e-23,"Neve_ectoderm.pharyngeal","OG0009289"
1.21107167394836e-27,2.70657551786578,0.04,0.015,1.60454886081418e-23,"Neve_ectoderm.pharyngeal","OG0007912"
1.36082061527809e-27,2.69556397039938,0.028,0.007,1.80295123318195e-23,"Neve_ectoderm.pharyngeal","NV2.17593"
1.66784251816181e-27,0.0413578534676158,0.335,0.467,2.20972455231258e-23,"Neve_ectoderm.pharyngeal","OG0001917"
2.25252211491919e-27,2.64837636700272,0.03,0.009,2.98436655005644e-23,"Neve_ectoderm.pharyngeal","OG0008381"
3.57578000093231e-27,2.95028726479684,0.026,0.006,4.73755092323522e-23,"Neve_ectoderm.pharyngeal","NV2.30014"
3.64681562712772e-27,0.0566355987173126,0.132,0.216,4.83166602438152e-23,"Neve_ectoderm.pharyngeal","OG0002348"
