"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count","term","Ont"
"GO:0008064","GO:0008064","9/123","120/10463",0.075,6.37987804878049,6.46456692740408,1.11700117762993e-05,0.000609031594469654,0.000502790505018386,"c104424-g3/c104424-g4/c105908-g1/c12761-g1/c78092-g1/c105479-g1/c110137-g1/c40816-g1/c98000-g2",9,"regulation of actin polymerization or depolymerization","BP"
"GO:1903076","GO:1903076","7/123","67/10463",0.104477611940299,8.88739230675889,7.06378305551386,1.26724995300601e-05,0.000674389855877608,0.000556747497658554,"c102723-g1/c101822-g1/c104424-g4/c102000-g1/c98750-g1/c98854-g1/c98854-g3",7,"regulation of protein localization to plasma membrane","BP"
"GO:0048013","GO:0048013","6/123","45/10463",0.133333333333333,11.3420054200542,7.58260591937797,1.30739315744581e-05,0.000674389855877608,0.000556747497658554,"c105908-g1/c12761-g1/c78092-g1/c105479-g1/c110137-g1/c40816-g1",6,"ephrin receptor signaling pathway","BP"
"GO:0003779","GO:0003779","11/123","189/10463",0.0582010582010582,4.95087538176969,5.97797503456446,1.32522024080753e-05,0.000674389855877608,0.000556747497658554,"c103330-g1/c96210-g1/c104424-g4/c104992-g1/c88159-g1/c105908-g1/c12761-g1/c78092-g1/c105479-g1/c110137-g1/c40816-g1",11,"actin binding","MF"
"GO:0030832","GO:0030832","9/123","123/10463",0.0731707317073171,6.22427126710291,6.35649412392878,1.36485729425227e-05,0.000679461566051674,0.000560934485235029,"c104424-g3/c104424-g4/c105908-g1/c12761-g1/c78092-g1/c105479-g1/c110137-g1/c40816-g1/c98000-g2",9,"regulation of actin filament length","BP"
"GO:0031346","GO:0031346","14/123","309/10463",0.0453074433656958,3.8540795116689,5.55426213181032,1.52020112364066e-05,0.000740693738965341,0.000611485155220295,"c102772-g1/c103611-g2/c98789-g1/c87684-g1/c101822-g1/c102958-g1/c104424-g3/c105908-g1/c12761-g1/c78092-g1/c102138-g1/c28978-g1/c80891-g1/c40816-g1",14,"positive regulation of cell projection organization","BP"
"GO:0070530","GO:0070530","4/123","14/10463",0.285714285714286,24.3042973286876,9.51617259081555,1.66200865072939e-05,0.000792916627118814,0.000654598144015349,"c102000-g1/c98750-g1/c98854-g1/c98854-g3",4,"K63-linked polyubiquitin modification-dependent protein binding","MF"
"GO:0016791","GO:0016791","10/123","160/10463",0.0625,5.31656504065041,6.00089564802474,1.79787975993e-05,0.000840233602089737,0.000693661020157742,"c101113-g1/c102723-g1/c102772-g1/c102906-g2/c103210-g1/c103280-g1/c103611-g2/c1854-g1/c98789-g1/c99521-g1",10,"phosphatase activity","MF"
"GO:0007167","GO:0007167","15/123","360/10463",0.0416666666666667,3.54437669376694,5.35805450171774,1.99932138928034e-05,0.000899677743943295,0.000742735567971573,"c102772-g1/c102906-g2/c103611-g2/c98789-g1/c99521-g1/c101822-g1/c102902-g1/c104424-g4/c105908-g1/c12761-g1/c78092-g1/c95060-g1/c105479-g1/c110137-g1/c40816-g1",15,"enzyme-linked receptor protein signaling pathway","BP"
"GO:1903827","GO:1903827","16/123","405/10463",0.0395061728395062,3.36059419853458,5.28436339599742,2.00364912406585e-05,0.000899677743943295,0.000742735567971573,"c102723-g1/c102772-g1/c103280-g1/c98789-g1/c99521-g1/c103330-g1/c96210-g1/c101822-g1/c104424-g3/c104424-g4/c102000-g1/c98750-g1/c98854-g1/c98854-g3/c89492-g1/c40816-g1",16,NA,NA
"GO:0002684","GO:0002684","14/123","319/10463",0.0438871473354232,3.73326197211815,5.40718992839548,2.17135895698063e-05,0.000956233079131856,0.000789425240230206,"c102906-g2/c99521-g1/c101822-g1/c102902-g1/c104424-g3/c104424-g4/c98407-g1/c105908-g1/c12761-g1/c78092-g1/c105479-g1/c89492-g1/c110137-g1/c40816-g1",14,"positive regulation of immune system process","BP"
"GO:0042578","GO:0042578","11/123","203/10463",0.0541871921182266,4.60943570026833,5.6638702041216,2.58585094691154e-05,0.00111003383458884,0.000916396583278126,"c101113-g1/c102723-g1/c102772-g1/c102906-g2/c103210-g1/c103280-g1/c103611-g2/c1854-g1/c98789-g1/c99521-g1/c101482-g1",11,"phosphoric ester hydrolase activity","MF"
