,Dare_Endoderm,Dare_Epidermal,Dare_Germline,Dare_Mesoderm,Dare_Neural Anterior,Dare_Neural Crest,Dare_Neural Mid,Dare_Neural Posterior,Neve_NPC,Neve_cnidocyte,Neve_cnidocyte.mature,Neve_ectoderm.embryonic,Neve_ectoderm.epidermis,Neve_ectoderm.pharyngeal,Neve_gastrodermis,Neve_gland.mucous,Neve_mesendoderm.embryonic,Neve_neuronal,Neve_retractor muscle,Neve_secretory,"Auco_CN, Cnidocytes/Nematocyte cell","Auco_EM, Epidermal/Muscle cell","Auco_GA, Gastrodermal cell","Auco_GL, Gland cell","Auco_HA, Hair cell","Auco_NE, Neural cell","Auco_SG, Stem/Germline cell",Clhe_Bioluminescent Cells,Clhe_Epidermal/Muscle,Clhe_Gastroderm,Clhe_Gland Cell,Clhe_Nematocyte,Clhe_Neural,Clhe_Stem Cell/Germ Cell,TrH1_epithelia,TrH1_epithelia_gland_like,TrH1_fibre,TrH1_gland,TrH1_lipophil,TrH1_meiotic,TrH1_peptidergic,TrH1_trans,TrH2_epithelia,TrH2_epithelia_gland_like,TrH2_fibre,TrH2_gland,TrH2_lipophil,TrH2_meiotic,TrH2_peptidergic,TrH2_trans,TrH2_unknown_1,HoH13_epithelia,HoH13_epithelia_gland_like,HoH13_fibre,HoH13_gland,HoH13_lipophil,HoH13_peptidergic,HoH13_trans,HoH13_unknown_1,ClH23_epithelia,ClH23_epithelia_gland_like,ClH23_fibre,ClH23_gland,ClH23_lipophil,ClH23_peptidergic,ClH23_trans,ClH23_unknown_1,Spla_Amoeboid-Neuroid,Spla_Archeocytes and relatives,Spla_Endymocytes,Spla_Peptidocytes,Spla_transitional
ClH23_gland,0.16130955596367474,0.09473211751850309,0.03153013201336948,0.38560618658846313,0.11179589017975175,0.12371827207973592,0.10796967018266883,0.07313685255526181,0.13266138986126585,0.05382851806414862,0.00425929756471225,0.07476906374761984,0.05239368494040826,0.07542820838862199,0.050600994232062727,0.008112587167294013,0.008094442132717518,0.01877378639059637,0.0048427789299662904,0.48396251954257136,0.020402454549604803,0.13160545280560534,0.5029801327722939,0.05342154410500814,0.03890993601319684,0.03763809279851537,0.13289638283380492,0.009299352467322303,0.0506874361368115,0.04286185299285838,0.5268118504770462,0.012852177009220847,0.06555691186012721,0.1094683986972691,0.014208361561213098,0.19197382460172852,0.029865067010071827,0.9086689980529774,0.0,0.0,0.007297787890761538,0.22978655163547695,0.21891391197051427,0.9707164692473602,0.043983366574992064,0.444952135111614,0.00031485592192794355,0.004189764900316071,0.003163486287818576,0.05935232832205121,0.007684353006118197,0.0015941090926252087,0.06882343205315826,0.0001818823458062834,0.9455343360105187,0.0,0.00258109790632378,0.14037193839697668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08222126170264002,0.37286540907687143,0.01279677253925319,0.03966762462294687,0.38194180727548793
ClH23_lipophil,0.0018515863104000823,0.4016492778699668,0.0,0.1014036701073554,0.017603424623352106,0.009535508716448418,0.0071629322100164265,0.008485049113648623,0.02883489554568962,0.00507902507401538,0.0017283646145882666,0.0921791858931911,0.4107467624077433,0.04562737981972467,0.00198575084996755,0.007939715910910928,0.0,0.001148254962395906,0.0024513385239517856,0.0032516661739914986,0.0013626668923064295,0.5217932685154347,0.005385400648589426,0.0072255467584130696,0.0023439728373781652,0.039763014036073706,0.01110348555572762,0.0023415914119794814,0.03306500851846209,0.45229939141867676,0.00033780348465209294,0.016708472847979126,0.002595662547201582,0.006650436691453552,0.0067014004698902315,0.0011229000001899921,0.001249379502972318,0.0004269466081040831,0.9569921632545417,0.0,0.002591865756356634,0.10677068917243485,0.17956410808793427,5.6431463598918656e-05,0.005606739476847947,0.0012642262038615642,0.9331099198089733,0.0009765967992051007,0.001670175667325974,0.036786647448469795,0.0,0.0021530864855871996,0.0025508674601877916,0.0015611381096845907,0.00016834950088094535,0.9536085493441441,0.0014604833259382302,0.09659394824387339,0.001652187509530519,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006628879453620576,0.06461212790552709,0.0002649405633087799,0.0022334277316287533,0.3501462103362899
ClH23_peptidergic,0.004568284349786111,0.0037227419327067078,0.0,0.0026616155379883236,0.09385536226747457,0.00111953951755658,0.04528342729927431,0.2671768846520311,0.015200941712897145,0.001508801998294441,0.011056436117100067,0.00930250620039384,0.003942326399366918,0.014175615211257106,0.00137124129305868,0.11578989300475032,0.0004135829647272164,0.3821195048485171,0.0008457005358253541,0.2498172906778091,0.06084187032548695,0.06398328349357996,0.010856837140740015,0.16959467803324227,0.01976521195485317,0.24494332981374883,0.08763184714260641,0.00044640652992621,0.009942431879726765,0.011191681366821684,0.03698672732885129,0.2221602765096312,0.09916989247092196,0.016127744778772008,0.027633478896815878,0.006611008164358306,0.0003326016545892882,0.0010803897047160444,0.0009521414959402436,0.8307755848134699,0.8381153345270217,0.011814761524548795,0.025995103554737747,0.002040889060877072,0.013419634838994365,0.0012738065945199317,0.0010966389004993973,0.9337975621435906,0.4651052650047259,0.0045701311660320465,0.00523369527586629,0.03478891708202841,0.003498972374295068,0.00048673032819651125,0.0023627393336390326,0.0009074284238959656,0.9293863882059459,0.01375679738004217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01263288282409041,0.04660908978575234,0.15265671401695152,0.016739246473118887,0.09081219057000799
ClH23_trans,0.09631778159473472,0.13737624518287225,0.06551551434229078,0.22915559606690777,0.06455636248063071,0.06679568728477481,0.03823703567011881,0.06994238064577038,0.04268698451252208,0.006606923864371448,0.0053073543052474595,0.055534913439180475,0.18811421940284753,0.07959749687029063,0.12670374139122875,0.029474638343951885,0.0008686106718036098,0.030971771365592298,0.018125362876833688,0.10338153414010458,0.0018316510433851751,0.35975697618633007,0.15812015851164524,0.024429230555000864,0.018099043257205856,0.03162476157603216,0.0243487027928383,0.021294486273752338,0.1045527523850033,0.20413255689745227,0.11309497731112442,0.02694305845056416,0.01434265336920398,0.06497758379925009,0.12448019764298632,0.0299067164798493,0.08862952657644531,0.15297613752728323,0.10366278060197828,0.0008601462697606083,0.013377929529738878,0.22969927014771674,0.40513882043352406,0.06437292247539665,0.06816649060005944,0.09795780702219371,0.13363757678426672,0.004451437207510359,0.018207101040184942,0.1554353284342641,0.002431783937450529,0.04885349547140315,0.006885350454045353,0.11505239328927316,0.15650643639630704,0.1947240882520532,0.007537701883101923,0.4146652759748939,0.00010518061897049101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02377505777198863,0.0443559102347864,0.01042281780192442,0.028640439457401627,0.3897291014532088
ClH23_unknown_1,0.0,0.0006068126572817808,0.0,0.004007291620717261,0.025346640426287897,0.0007525091222906264,0.002710666839801579,0.09673493527279237,0.04582844874878684,0.0,0.0,0.005304003308636735,0.07784940610840543,0.16592988615254686,0.004122436695716636,4.8372533378632735e-05,0.0,0.002978533070960553,0.0002627397835864718,0.009890327566010092,0.002434628042977573,0.29921019870185056,0.027250081824569106,0.0,1.0148301883989376e-05,0.034819355271621416,0.06050242216366849,0.0,0.017341632517263745,0.05427013172888875,0.0,0.0008968459609947776,0.001682462552072458,0.007104415898352643,0.01965801223751628,0.0006282053355426479,0.028091438484925506,0.0007504179301052378,0.023703446540721936,0.0,0.0,0.005358436054882023,0.00519758094189958,0.0,0.006897210513172524,0.005748067250699597,0.0001155448226699925,0.0,0.0022265714844648737,9.411626213565778e-05,0.9570315450874174,0.011242339957940226,0.0003719014782379022,0.0062120288014546115,0.0,0.0,0.0016911280307431048,0.0009034694267669554,0.9593473983674171,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0014358382651971772,0.00060726859972195,0.002573235401037187,0.0752217470828386
Spla_Amoeboid-Neuroid,0.0007445215527525424,0.007393130928905585,0.0,0.036587808727635146,0.11697818738798893,0.00796507347959712,0.08138280589938464,0.2863450700776624,0.10856578569865649,0.02718414834527077,0.0010484757159092378,0.0014214214077329615,0.025255650416345428,0.06987043825539123,0.032993804254122364,0.00027101392787242073,0.0003233235808934642,0.19644727656023137,0.00621022866416703,0.014364290137603564,0.03137480163990333,0.13370584056824103,0.046371611235489316,0.005157085646229511,0.018871779056783382,0.11666330308926338,0.0859667791925711,0.0006217698917887435,0.06304011540338303,0.04580575711391635,0.0006017098429182203,0.1810136136524718,0.05024282186071292,0.12105293898426435,0.19280410319476424,0.03458599733369543,0.014875414443588008,0.028210373793482752,0.01275846336911271,0.08209413092972218,0.025379573723156534,0.054565399553722825,0.10883780803655074,0.00047128903225059283,0.20341910965125076,0.011015623473438619,0.012559628515240525,0.03452924085076192,0.008928284034825847,0.015088930483274523,0.00041832067399145414,0.15342128989593054,0.0801880946410573,0.007324325047212368,0.07041688591216624,0.007443674753346117,0.1064659841511904,0.01579721887926328,0.0011275471346688193,0.23464998826504999,0.06685203918043564,0.0,0.08222126170264002,0.0006628879453620576,0.01263288282409041,0.02377505777198863,0.0,0.0,0.0,0.0,0.0,0.0
Spla_Archeocytes and relatives,0.08195465541471925,0.03170170517497108,0.0020506839528014378,0.04079992876371076,0.4920707496936859,0.1613396493260926,0.29001180183145253,0.039866300107791706,0.2793946303538729,0.34195797661045646,0.004215186087592025,0.024057655585690448,0.03770780024936243,0.0921409054923842,0.03036557470857536,0.020714924484829603,0.006388951418442622,0.05505091714981856,0.009083865137953954,0.04578400776742776,0.30594781723087344,0.1897017090618262,0.036540203072835654,0.015810078472717256,0.009043242220773537,0.11921691573866015,0.02295379567241804,0.015558524328285108,0.04588124108357284,0.07626069575837675,0.021765572828774782,0.2145084858461125,0.06566513865092208,0.4627493164912684,0.3543288411055879,0.13486845946323836,0.08200137014902203,0.09024781397728308,0.08346750327324924,0.005827472931521907,0.04633867176256211,0.2695184834397194,0.026766579768053085,0.007311187737875739,0.641498244536396,0.02727932477782184,0.07070185548982823,0.022568160443958516,0.03671454210084484,0.02209510126448712,0.0010636934027989818,0.044202504311703285,0.2298606359122548,0.01599153859749405,0.29189882989845567,0.057926573225791256,0.04055223132333962,0.0270735984981287,0.00020254952361364775,0.02844365801927378,0.29318423156467277,0.04575035788826527,0.37286540907687143,0.06461212790552709,0.04660908978575234,0.0443559102347864,0.0014358382651971772,0.0,0.0,0.0,0.0,0.0
Spla_Endymocytes,0.0075168160933336585,0.02688103115523343,0.0,0.15052822047177533,0.06788313876001076,0.0002748010836835331,0.01470678416253821,0.39622613275209345,0.003359484555834518,0.0003413222787677896,0.009034527539066164,0.02043692312538895,0.010446861962351154,0.02043015582412782,0.08791666744116138,0.003794290519333856,0.07263954451395747,0.33159577810185625,0.052623506016702494,0.0431453762106131,0.0011593078734281254,0.33502923268480295,0.041170275067715895,0.030436030996175645,0.0055907478500491405,0.1497279806996532,0.013276072830306893,0.005109380936806799,0.2579797276750602,0.08401016317982281,0.019327846282564263,0.09877948239095055,0.025186590799843273,0.03022674196045813,0.18578257473301668,0.003847105586844619,0.008181053232048026,0.014319578685754366,0.010760762546896573,0.03705950754643894,0.22001495037861757,0.049450699062920975,0.2985456289523477,0.008252906707444595,0.05324506536286357,0.009772767134261654,0.004124187425544537,0.20290256901744658,0.09313280263755067,0.0034711813832474306,0.0019387611871010944,0.227000408844043,0.006759480692653415,0.011901935301090981,0.02291130036069699,0.0015488695776072281,0.22480019666059564,0.03272652293113447,0.0010583284565402363,0.3915834022362342,0.0017992555261474492,0.0036839610367846174,0.01279677253925319,0.0002649405633087799,0.15265671401695152,0.01042281780192442,0.00060726859972195,0.0,0.0,0.0,0.0,0.0
Spla_Peptidocytes,0.013931622913140502,0.030638010566349638,0.0,0.2172773573984895,0.06241554214291053,0.013775922020627865,0.01768555013885017,0.423051864020248,0.10182992272329228,0.0028805875066257197,0.07685135615767053,0.12610653665762242,0.14325275511206276,0.3544000216573129,0.15991555487968245,0.008650793024047223,0.22754431786478513,0.11813018546835663,0.006892546452358988,0.02843169558744902,0.0030779367546418905,0.20886574600003427,0.1309869365785618,0.017589765995689222,0.4235139403320112,0.050569979376312635,0.04183506799117895,0.00021192710082316817,0.07741017280685916,0.18399426608771727,0.00381034669732896,0.243551309805519,0.1940802025488916,0.06822484046967653,0.4887143263868543,0.05008524127085725,0.03443465814892903,0.021760399290774557,0.029814872024888788,0.013370022899342396,0.01685279017847767,0.1139542807396134,0.47008188999524414,0.07423005315971037,0.08861443971865043,0.0326327451753335,0.011449436949453471,0.013115796904967733,0.023183420267148265,0.11706793040953294,0.00040907079012963965,0.5383393714791798,0.0844476401707747,0.04212582159293267,0.01840578691490475,0.008497483848012844,0.012227310212620461,0.11841698652909909,0.002593312500288775,0.60043004290738,0.12596228215486602,0.00849407679874319,0.03966762462294687,0.0022334277316287533,0.016739246473118887,0.028640439457401627,0.002573235401037187,0.0,0.0,0.0,0.0,0.0
Spla_transitional,0.39818551776185507,0.39164829159556,0.1580957164236016,0.2599930565527901,0.39009710391854696,0.47892178079067993,0.4943469079996288,0.42309122152078943,0.3964027321936665,0.19251251480812356,0.01909697614120716,0.2522767058266406,0.3485477513804863,0.32827190852282556,0.4322952812302782,0.2682501637342167,0.03703205796776017,0.21351686303395087,0.5181399745659282,0.20631353085665358,0.1706916176026481,0.4364387817983844,0.33078201358553866,0.27284352311812954,0.15564942657899314,0.319860986993851,0.4039062045774388,0.07671741078123372,0.3993766395876339,0.39258796294581066,0.1814189005362357,0.16074716767628083,0.34576340362555147,0.4055134884354329,0.3841413602655299,0.3878092897524115,0.35958515126698276,0.3628040246258698,0.422062239397219,0.12545975446541585,0.11034781614858344,0.3557417421350504,0.26585135763095524,0.24546835795498706,0.4181972808808088,0.3591976878154016,0.45375857209074316,0.06866848619828674,0.2208384638154553,0.3773493929271717,0.11210801420442078,0.2067164993327685,0.402491125536481,0.4517865051645119,0.30285048843958695,0.37152208122475877,0.12916452192075678,0.2782866900346466,0.056178400312722455,0.25319543290934793,0.3827996893790456,0.4507197361561319,0.38194180727548793,0.3501462103362899,0.09081219057000799,0.3897291014532088,0.0752217470828386,0.0,0.0,0.0,0.0,0.0
