OG0000501	2.03592e-23	6.97614e-16	3.15038e-13	
OG0000502	8.39698e-24	3.10218e-16	1.93585e-13	
OG0000503	1.73312e-19	4.68493e-14	1.73461e-12	
OG0000504	1.70024e-22	1.5171e-17	1.12459e-15	
OG0000505	7.42752e-33	5.43979e-21	1.26826e-15	
OG0000506	3.6859e-36	9.21825e-23	1.58435e-16	
OG0000507	8.51276e-25	1.14816e-17	4.36484e-14	
OG0000511	2.5261e-19	8.49064e-14	2.23275e-12	
OG0000512	4.65724e-26	2.75987e-17	1.15851e-13	
OG0000513	2.01768e-25	4.44237e-17	9.0928e-14	
OG0000515	1.47637e-14	8.38429e-13	1.45263e-12	
OG0000517	3.63526e-11	4.15567e-11	9.14586e-12	
OG0000518	4.31116e-19	2.39304e-15	7.02887e-14	
OG0000520	5.34776e-11	2.61933e-10	5.56336e-11	
OG0000522	3.57941e-18	3.91836e-13	1.07825e-11	
OG0000528	1.29414e-16	1.41886e-12	1.61642e-11	
OG0000529	1.58678e-35	3.93074e-23	4.4383e-17	
OG0000531	3.94028e-20	2.61891e-14	1.68569e-12	
OG0000532	1.03564e-27	7.9627e-19	3.45211e-15	
OG0000533	4.42131e-35	4.02799e-22	1.65153e-15	
OG0000534	3.1326e-22	2.78856e-15	5.13728e-13	
OG0000537	1.32062e-14	2.74801e-12	3.3826e-12	
OG0000538	4.39211e-27	5.97936e-19	9.46242e-16	
OG0000539	1.55391e-21	6.59453e-16	1.38995e-13	
OG0000540	2.76891e-10	8.55714e-10	1.03929e-10	
OG0000541	8.26425e-31	9.04095e-20	7.90021e-15	
OG0000547	1.50073e-11	1.99134e-10	5.66071e-11	
OG0000548	3.75335e-28	8.39233e-19	1.16357e-14	
OG0000549	2.22962e-14	1.74572e-11	3.37303e-11	
OG0000550	3.02195e-14	1.88072e-11	2.61045e-11	
OG0000551	1.22033e-14	2.38722e-12	5.38061e-12	
OG0000552	9.61148e-22	5.40206e-16	6.60152e-14	
OG0000553	3.66999e-22	1.5367e-15	3.48778e-13	
OG0000554	4.72154e-25	1.06195e-16	1.6764e-13	
OG0000555	6.30317e-22	2.07865e-15	2.34889e-13	
OG0000556	6.07933e-24	1.00387e-16	3.77128e-14	
OG0000557	3.39873e-22	3.32966e-15	7.83401e-13	
OG0000558	1.79628e-24	3.07666e-16	2.45821e-13	
OG0000562	1.89255e-34	5.4589e-22	4.8083e-16	
OG0000564	5.37267e-23	7.56131e-16	3.8039e-13	
OG0000565	3.76656e-16	3.40792e-12	1.34455e-11	
OG0000566	9.8501e-36	6.22428e-22	2.17159e-15	
OG0000567	8.45392e-18	8.06039e-14	6.47737e-13	
OG0000568	8.38319e-18	1.0403e-14	9.57468e-14	
OG0000569	1.02552e-23	1.29012e-16	4.16811e-14	
OG0000570	2.14499e-22	2.56468e-15	6.2239e-13	
OG0000571	2.4867e-28	2.86552e-18	3.04707e-14	
OG0000572	5.31328e-34	8.55011e-22	9.45738e-16	
OG0000573	6.56233e-15	1.05247e-11	2.71738e-11	
OG0000574	5.82104e-13	4.72867e-11	3.48497e-11	
OG0000575	3.42281e-31	2.53415e-23	7.43582e-19	
OG0000579	7.48232e-20	5.98571e-14	3.06914e-12	
